지역코드,도로명,법정동,지번,아파트,건축년도,층,전용면적,년,월,일,거래금액
41113,정조로514번길,세류동,1021-4,한주,1995,5,84.83,2020,1,1,232000000
41113,세권로,세류동,1280,수원역센트럴어반시티아파트(수원센트럴타운3단지),2015,15,84.98,2020,1,1,535000000
41113,세권로36번길,세류동,1249,수원권선데시앙,2009,8,84.9389,2020,1,1,325000000
41113,세지로,세류동,840,삼익,1999,3,59.64,2020,1,2,217000000
41113,세류로,세류동,1270,수원센트럴타운2단지,2015,6,59.88,2020,1,2,490000000
41113,정조로536번길,세류동,530-3,장미,1983,3,60.84,2020,1,2,175000000
41113,정조로514번길,세류동,1021-4,한주,1995,9,59.97,2020,1,4,184500000
41113,세권로36번길,세류동,1249,수원권선데시앙,2009,7,84.9274,2020,1,4,323000000
41113,세류로,세류동,1260,수원역해모로아파트(수원센트럴타운1단지),2015,12,84.98,2020,1,5,600000000
41113,정조로544번길,세류동,530-3,장미,1983,4,64.8,2020,1,6,172000000
41113,세지로,세류동,846-1,현대,1990,3,84.99,2020,1,6,240000000
41113,세지로,세류동,1248,녹턴,2006,8,79.72,2020,1,7,280000000
41113,세권로,세류동,1280,수원역센트럴어반시티아파트(수원센트럴타운3단지),2015,2,84.98,2020,1,8,530000000
41113,세류로,세류동,1260,수원역해모로아파트(수원센트럴타운1단지),2015,13,84.77,2020,1,9,578500000
41113,세류로,세류동,1270,수원센트럴타운2단지,2015,13,59.98,2020,1,11,500000000
41113,세지로,세류동,1248,녹턴,2006,2,79.72,2020,1,13,260000000
41113,세권로,세류동,1280,수원역센트럴어반시티아파트(수원센트럴타운3단지),2015,10,84.98,2020,1,14,550000000
41113,세권로,세류동,1280,수원역센트럴어반시티아파트(수원센트럴타운3단지),2015,6,84.98,2020,1,14,547000000
41113,세지로,세류동,846-1,현대,1990,2,84.99,2020,1,15,250000000
41113,정조로536번길,세류동,530-3,장미,1983,3,60.84,2020,1,17,137000000
41113,세권로,세류동,1280,수원역센트럴어반시티아파트(수원센트럴타운3단지),2015,7,84.98,2020,1,17,560000000
41113,세지로,세류동,840,삼익,1999,4,113.91,2020,1,18,288000000
41113,세권로,세류동,1280,수원역센트럴어반시티아파트(수원센트럴타운3단지),2015,13,84.98,2020,1,18,550000000
41113,세권로,세류동,1280,수원역센트럴어반시티아파트(수원센트럴타운3단지),2015,11,84.98,2020,1,18,550000000
41113,세권로,세류동,1280,수원역센트럴어반시티아파트(수원센트럴타운3단지),2015,9,84.98,2020,1,18,550000000
41113,세류로,세류동,1270,수원센트럴타운2단지,2015,7,59.88,2020,1,19,490000000
41113,세류로,세류동,1260,수원역해모로아파트(수원센트럴타운1단지),2015,14,84.57,2020,1,19,595000000
41113,세권로,세류동,1280,수원역센트럴어반시티아파트(수원센트럴타운3단지),2015,9,84.98,2020,1,20,560000000
41113,세류로,세류동,1270,수원센트럴타운2단지,2015,10,59.93,2020,1,20,500000000
41113,정조로536번길,세류동,530-3,장미,1983,5,58.14,2020,1,21,180000000
41113,세지로,세류동,840,삼익,1999,12,59.64,2020,1,23,223000000
41113,세권로,세류동,1280,수원역센트럴어반시티아파트(수원센트럴타운3단지),2015,12,84.98,2020,1,23,580000000
41113,정조로544번길,세류동,530-3,장미,1983,5,67.59,2020,1,23,150000000
41113,정조로536번길,세류동,530-3,장미,1983,1,60.84,2020,1,28,166000000
41113,세지로,세류동,840,삼익,1999,8,59.64,2020,1,29,225000000
41113,세권로,세류동,1280,수원역센트럴어반시티아파트(수원센트럴타운3단지),2015,7,84.98,2020,1,29,580000000
41113,세권로43번길,세류동,1255,권선어울림,2010,1,120.41,2020,1,29,360000000
41113,정조로536번길,세류동,530-3,장미,1983,4,60.84,2020,1,29,173000000
41113,세지로,세류동,840,삼익,1999,1,84.96,2020,1,29,260000000
41113,정조로,세류동,141,성원,1996,2,84.782,2020,1,31,340000000
41113,권선로436번길,평동,151,동남,1999,5,124.9886,2020,1,4,410000000
41113,권선로436번길,평동,151,동남,1999,1,84.9886,2020,1,11,330000000
41113,권선로436번길,평동,151,동남,1999,10,84.9886,2020,1,13,410000000
41113,권선로436번길,평동,151,동남,1999,13,84.9886,2020,1,14,400000000
41113,권선로436번길,평동,151,동남,1999,2,84.9886,2020,1,14,343000000
41113,권선로436번길,평동,151,동남,1999,10,124.9886,2020,1,18,450000000
41113,권선로436번길,평동,151,동남,1999,9,84.9886,2020,1,21,410000000
41113,권선로436번길,평동,151,동남,1999,13,84.9886,2020,1,21,385000000
41113,매송고색로691번길,고색동,887-56,태산2,1998,15,59.892,2020,1,2,193000000
41113,고산로6번길,고색동,291,대원레스피아,1998,9,59.61,2020,1,3,180000000
41113,고색로,고색동,915,우림필유,2005,15,59.878,2020,1,3,243000000
41113,서둔로,고색동,7-114,연안,1986,5,44.57,2020,1,6,92000000
41113,매송고색로691번길,고색동,887-56,태산2,1998,5,59.892,2020,1,6,193000000
41113,고현로5번길,고색동,306-1,거산1,2000,10,59.93,2020,1,7,165000000
41113,고색로,고색동,915,우림필유,2005,4,59.878,2020,1,9,240000000
41113,고색로,고색동,915,우림필유,2005,10,84.943,2020,1,10,290000000
41113,고색로,고색동,915,우림필유,2005,4,59.878,2020,1,12,245500000
41113,고현로5번길,고색동,306-1,거산1,2000,11,84.69,2020,1,14,217000000
41113,매송고색로691번길,고색동,887-56,태산2,1998,8,59.892,2020,1,15,190000000
41113,서부로,고색동,368-1,대한,1998,6,59.93,2020,1,18,185000000
41113,매송고색로673번길,고색동,886-83,태산1,1997,5,59.96,2020,1,18,180000000
41113,매송고색로673번길,고색동,886-83,태산1,1997,8,84.765,2020,1,18,230000000
41113,매송고색로,고색동,5-4,상우,2000,2,84.86,2020,1,18,179000000
41113,서부로,고색동,368-1,대한,1998,5,84.92,2020,1,18,217000000
41113,서부로,고색동,368-1,대한,1998,5,84.92,2020,1,18,220000000
41113,매송고색로691번길,고색동,887-56,태산2,1998,4,59.892,2020,1,19,182500000
41113,매송고색로673번길,고색동,886-83,태산1,1997,9,84.765,2020,1,20,220000000
41113,고색로,고색동,915,우림필유,2005,15,59.878,2020,1,20,250000000
41113,매송고색로691번길,고색동,887-56,태산2,1998,1,59.892,2020,1,20,183000000
41113,매송고색로673번길,고색동,886-83,태산1,1997,15,59.96,2020,1,20,185000000
41113,매송고색로673번길,고색동,886-83,태산1,1997,14,84.765,2020,1,21,230000000
41113,서부로,고색동,368-1,대한,1998,7,120.56,2020,1,22,239000000
41113,고색로,고색동,915,우림필유,2005,9,84.943,2020,1,22,310000000
41113,매송고색로691번길,고색동,887-56,태산2,1998,15,59.892,2020,1,22,181000000
41113,매송고색로673번길,고색동,886-83,태산1,1997,8,84.765,2020,1,27,240000000
41113,매송고색로673번길,고색동,886-83,태산1,1997,9,59.96,2020,1,28,185000000
41113,매송고색로673번길,고색동,886-83,태산1,1997,10,59.96,2020,1,28,185000000
41113,매송고색로673번길,고색동,886-83,태산1,1997,6,59.96,2020,1,28,195000000
41113,서둔로,고색동,7-114,연안,1986,3,44.59,2020,1,29,108000000
41113,매송고색로691번길,고색동,887-56,태산2,1998,13,59.892,2020,1,29,201000000
41113,매송고색로691번길,고색동,887-56,태산2,1998,9,59.892,2020,1,29,192000000
41113,고산로6번길,고색동,291,대원레스피아,1998,3,84.93,2020,1,29,223000000
41113,고산로6번길,고색동,291,대원레스피아,1998,7,59.61,2020,1,29,190000000
41113,매송고색로673번길,고색동,886-83,태산1,1997,14,59.96,2020,1,30,190000000
41113,매송고색로691번길,고색동,887-56,태산2,1998,4,70.735,2020,1,30,225000000
41113,매송고색로691번길,고색동,887-56,태산2,1998,7,70.735,2020,1,31,228000000
41113,고색로,고색동,915,우림필유,2005,6,84.943,2020,1,31,295000000
41113,고색로,고색동,915,우림필유,2005,15,84.943,2020,1,31,303000000
41113,서수원로,오목천동,960,영조아름다운나날2단지,2006,4,84.934,2020,1,2,240000000
41113,삼천병마로1598번길,오목천동,962,남광하우스토리,2007,7,59.75,2020,1,3,270000000
41113,온정로9번길,오목천동,1170,오목천역 서희스타힐스 아파트,2016,7,74.6079,2020,1,3,400000000
41113,오목천로39번길,오목천동,542,청구1차,2000,2,84.75,2020,1,4,210000000
41113,온정로9번길,오목천동,1170,오목천역 서희스타힐스 아파트,2016,9,84.9208,2020,1,4,430000000
41113,서수원로,오목천동,961,영조아름다운나날1단지,2006,1,84.934,2020,1,5,217000000
41113,서수원로183번길,오목천동,956,오목천동푸르지오2단지,2006,15,84.9568,2020,1,6,317000000
41113,서수원로,오목천동,960,영조아름다운나날2단지,2006,4,84.934,2020,1,6,250000000
41113,서수원로183번길,오목천동,956,오목천동푸르지오2단지,2006,9,84.9568,2020,1,6,320000000
41113,매송고색로506번길,오목천동,381,청구2,2002,20,84.73,2020,1,7,295000000
41113,서수원로183번길,오목천동,956,오목천동푸르지오2단지,2006,1,84.9096,2020,1,8,297000000
41113,서수원로,오목천동,960,영조아름다운나날2단지,2006,5,84.981,2020,1,8,252000000
41113,삼천병마로1598번길,오목천동,962,남광하우스토리,2007,2,84.97,2020,1,9,315000000
41113,오목천로39번길,오목천동,542,청구1차,2000,11,84.75,2020,1,10,232000000
41113,매송고색로533번길,오목천동,323-2,태산,1997,9,84.765,2020,1,10,214000000
41113,서수원로183번길,오목천동,956,오목천동푸르지오2단지,2006,13,84.9568,2020,1,11,320000000
41113,온정로9번길,오목천동,1170,오목천역 서희스타힐스 아파트,2016,1,59.9433,2020,1,12,318000000
41113,서수원로183번길,오목천동,956,오목천동푸르지오2단지,2006,9,84.9096,2020,1,13,276000000
41113,온정로9번길,오목천동,1170,오목천역 서희스타힐스 아파트,2016,11,59.9433,2020,1,13,380000000
41113,삼천병마로1598번길,오목천동,962,남광하우스토리,2007,5,84.97,2020,1,13,330000000
41113,오목천로39번길,오목천동,542,청구1차,2000,10,84.75,2020,1,14,243000000
41113,서수원로,오목천동,951,오목천동대우푸르지오1단지,2006,15,84.9568,2020,1,14,325000000
41113,매송고색로506번길,오목천동,381,청구2,2002,9,84.73,2020,1,15,310000000
41113,서수원로,오목천동,961,영조아름다운나날1단지,2006,8,84.934,2020,1,16,260000000
41113,서수원로183번길,오목천동,956,오목천동푸르지오2단지,2006,4,84.9568,2020,1,17,325000000
41113,서수원로,오목천동,960,영조아름다운나날2단지,2006,2,84.934,2020,1,17,245000000
41113,서수원로,오목천동,960,영조아름다운나날2단지,2006,13,84.981,2020,1,17,265000000
41113,매송고색로506번길,오목천동,381,청구2,2002,13,84.73,2020,1,18,300000000
41113,서수원로,오목천동,961,영조아름다운나날1단지,2006,5,84.981,2020,1,18,260000000
41113,서수원로183번길,오목천동,956,오목천동푸르지오2단지,2006,8,84.9096,2020,1,18,300000000
41113,서수원로,오목천동,951,오목천동대우푸르지오1단지,2006,1,59.9832,2020,1,18,249000000
41113,오목천로39번길,오목천동,542,청구1차,2000,11,73.01,2020,1,18,228000000
41113,서수원로,오목천동,961,영조아름다운나날1단지,2006,3,84.934,2020,1,19,250000000
41113,온정로9번길,오목천동,1170,오목천역 서희스타힐스 아파트,2016,5,59.9433,2020,1,19,385000000
41113,오목천로39번길,오목천동,542,청구1차,2000,10,84.75,2020,1,20,250000000
41113,서수원로,오목천동,951,오목천동대우푸르지오1단지,2006,8,84.9568,2020,1,20,320000000
41113,오목천로39번길,오목천동,542,청구1차,2000,7,59.97,2020,1,21,190000000
41113,서수원로,오목천동,960,영조아름다운나날2단지,2006,1,116.391,2020,1,21,300000000
41113,매송고색로533번길,오목천동,323-2,태산,1997,13,59.795,2020,1,21,165000000
41113,매송고색로506번길,오목천동,381,청구2,2002,16,59.81,2020,1,22,220000000
41113,온정로9번길,오목천동,1170,오목천역 서희스타힐스 아파트,2016,2,59.9433,2020,1,22,410000000
41113,온정로9번길,오목천동,1170,오목천역 서희스타힐스 아파트,2016,7,84.9852,2020,1,22,520000000
41113,매송고색로506번길,오목천동,381,청구2,2002,5,84.73,2020,1,23,360000000
41113,서수원로,오목천동,960,영조아름다운나날2단지,2006,12,84.934,2020,1,28,265000000
41113,서수원로,오목천동,961,영조아름다운나날1단지,2006,10,84.981,2020,1,28,290000000
41113,서수원로,오목천동,960,영조아름다운나날2단지,2006,11,84.934,2020,1,29,275000000
41113,서수원로,오목천동,961,영조아름다운나날1단지,2006,7,84.934,2020,1,29,278000000
41113,매송고색로506번길,오목천동,381,청구2,2002,16,84.73,2020,1,30,350000000
41113,서수원로,오목천동,951,오목천동대우푸르지오1단지,2006,8,84.9568,2020,1,30,340000000
41113,매송고색로533번길,오목천동,323-2,태산,1997,11,59.795,2020,1,30,162000000
41113,매송고색로533번길,오목천동,323-2,태산,1997,6,59.795,2020,1,30,169000000
41113,서수원로183번길,오목천동,956,오목천동푸르지오2단지,2006,3,59.9832,2020,1,31,303000000
41113,서둔로,서둔동,375,서수원울트라참누리파크1단지,2009,6,84.9324,2020,1,3,268000000
41113,여기산로,서둔동,361,동남,1987,1,49.68,2020,1,4,258000000
41113,세화로168번길,서둔동,371,센트라우스,2005,2,59.9246,2020,1,4,365000000
41113,여기산로,서둔동,361,동남,1987,3,49.83,2020,1,10,250000000
41113,여기산로,서둔동,361-1,화서성일,1987,2,49.83,2020,1,10,245000000
41113,세화로168번길,서둔동,371,센트라우스,2005,1,84.9916,2020,1,12,420000000
41113,여기산로,서둔동,361,동남,1987,3,49.68,2020,1,14,255000000
41113,여기산로,서둔동,361-1,화서성일,1987,1,47.79,2020,1,14,250000000
41113,세화로168번길,서둔동,371,센트라우스,2005,7,84.9916,2020,1,15,499000000
41113,여기산로,서둔동,361-1,화서성일,1987,3,47.79,2020,1,16,250000000
41113,여기산로,서둔동,361-1,화서성일,1987,4,47.79,2020,1,17,240000000
41113,여기산로,서둔동,361,동남,1987,5,49.83,2020,1,20,260000000
41113,여기산로,서둔동,361,동남,1987,5,49.83,2020,1,21,280000000
41113,서둔로,서둔동,377,서수원울트라참누리파크2단지,2009,10,84.8151,2020,1,21,299000000
41113,세화로168번길,서둔동,371,센트라우스,2005,3,59.9246,2020,1,21,435500000
41113,여기산로,서둔동,361-1,화서성일,1987,2,47.79,2020,1,21,220000000
41113,여기산로,서둔동,361,동남,1987,5,49.68,2020,1,21,250000000
41113,여기산로,서둔동,361,동남,1987,2,49.83,2020,1,22,295000000
41113,여기산로,서둔동,361-1,화서성일,1987,4,47.79,2020,1,22,270000000
41113,여기산로,서둔동,361,동남,1987,4,49.83,2020,1,29,297500000
41113,여기산로,서둔동,361-1,화서성일,1987,2,47.79,2020,1,30,265000000
41113,여기산로,서둔동,361,동남,1987,2,49.83,2020,1,31,295000000
41113,수성로,구운동,462,삼환,1991,9,108.94,2020,1,2,280000000
41113,수성로,구운동,462,삼환,1991,14,73.62,2020,1,2,220000000
41113,일월천로4번길,구운동,893,성원,1999,7,59.93,2020,1,3,215000000
41113,일월천로16번길,구운동,890,엘디코오롱,1999,5,84.99,2020,1,3,307000000
41113,수성로,구운동,463,강남,1991,2,84.9,2020,1,4,218000000
41113,일월천로16번길,구운동,890,엘디코오롱,1999,4,59.94,2020,1,6,260000000
41113,일월천로16번길,구운동,890,엘디코오롱,1999,16,99.96,2020,1,6,350000000
41113,일월천로16번길,구운동,890,엘디코오롱,1999,13,84.99,2020,1,7,280000000
41113,수성로35번길,구운동,889,일월청구,2001,15,134.8,2020,1,7,395000000
41113,수성로,구운동,463,강남,1991,5,84.91,2020,1,8,219000000
41113,수성로35번길,구운동,889,일월청구,2001,11,84.965,2020,1,8,312000000
41113,구운로47번길,구운동,973,서수원엠코타운르본느,2013,11,84.903,2020,1,9,258000000
41113,수성로,구운동,462,삼환,1991,14,64.38,2020,1,12,198000000
41113,수성로,구운동,462,삼환,1991,12,84.9,2020,1,13,260000000
41113,구운로47번길,구운동,973,서수원엠코타운르본느,2013,4,84.903,2020,1,13,262000000
41113,일월천로4번길,구운동,893,성원,1999,10,59.93,2020,1,13,210000000
41113,수성로,구운동,462,삼환,1991,14,84.9,2020,1,13,250000000
41113,수성로,구운동,462,삼환,1991,13,54.66,2020,1,15,180000000
41113,수성로,구운동,462,삼환,1991,5,84.9,2020,1,15,255000000
41113,수성로,구운동,462,삼환,1991,1,73.62,2020,1,15,198000000
41113,수성로,구운동,462,삼환,1991,6,73.62,2020,1,15,220000000
41113,수성로,구운동,462,삼환,1991,12,108.94,2020,1,15,280000000
41113,수성로,구운동,462,삼환,1991,13,64.38,2020,1,15,186000000
41113,수성로,구운동,463,강남,1991,3,84.91,2020,1,16,213000000
41113,일월천로16번길,구운동,890,엘디코오롱,1999,19,99.96,2020,1,16,380000000
41113,일월천로4번길,구운동,893,성원,1999,8,59.93,2020,1,16,228000000
41113,수성로,구운동,462,삼환,1991,14,73.62,2020,1,16,220000000
41113,수성로,구운동,462,삼환,1991,3,54.66,2020,1,16,168000000
41113,수성로,구운동,463,강남,1991,6,84.9,2020,1,16,235000000
41113,수성로,구운동,463,강남,1991,10,84.91,2020,1,17,210000000
41113,일월천로4번길,구운동,893,성원,1999,6,84.55,2020,1,17,279000000
41113,일월천로4번길,구운동,893,성원,1999,5,59.93,2020,1,17,225000000
41113,수성로,구운동,463,강남,1991,14,70.28,2020,1,17,202000000
41113,수성로,구운동,463,강남,1991,8,84.91,2020,1,17,215000000
41113,수성로,구운동,463,강남,1991,4,84.91,2020,1,18,225000000
41113,수성로35번길,구운동,889,일월청구,2001,5,84.965,2020,1,18,360000000
41113,수성로35번길,구운동,889,일월청구,2001,18,134.8,2020,1,18,350000000
41113,일월천로16번길,구운동,890,엘디코오롱,1999,1,84.99,2020,1,18,274000000
41113,일월천로16번길,구운동,890,엘디코오롱,1999,16,84.99,2020,1,18,305000000
41113,일월천로16번길,구운동,890,엘디코오롱,1999,16,134.4,2020,1,18,490000000
41113,일월천로16번길,구운동,890,엘디코오롱,1999,1,99.96,2020,1,18,315000000
41113,여기산로,구운동,466,선경,1990,5,72.97,2020,1,18,217000000
41113,수성로,구운동,462,삼환,1991,14,73.62,2020,1,18,237000000
41113,수성로,구운동,462,삼환,1991,1,84.9,2020,1,18,240000000
41113,수성로,구운동,462,삼환,1991,9,73.62,2020,1,18,210000000
41113,수성로,구운동,462,삼환,1991,4,54.66,2020,1,18,185000000
41113,수성로,구운동,462,삼환,1991,14,54.66,2020,1,18,184500000
41113,수성로,구운동,463,강남,1991,3,84.91,2020,1,18,223000000
41113,수성로,구운동,463,강남,1991,4,70.28,2020,1,18,184000000
41113,수성로,구운동,463,강남,1991,1,84.9,2020,1,18,220000000
41113,수성로,구운동,463,강남,1991,8,84.9,2020,1,18,222000000
41113,수성로,구운동,463,강남,1991,6,84.9,2020,1,18,228000000
41113,수성로,구운동,463,강남,1991,13,76.54,2020,1,20,200000000
41113,일월천로16번길,구운동,890,엘디코오롱,1999,7,59.94,2020,1,20,265000000
41113,수성로,구운동,462,삼환,1991,14,84.9,2020,1,20,295000000
41113,수성로,구운동,462,삼환,1991,10,54.66,2020,1,20,180000000
41113,수성로,구운동,463,강남,1991,14,84.91,2020,1,20,238000000
41113,수성로,구운동,463,강남,1991,11,76.53,2020,1,21,212000000
41113,구운로47번길,구운동,973,서수원엠코타운르본느,2013,6,59.884,2020,1,21,240000000
41113,수성로35번길,구운동,889,일월청구,2001,4,84.965,2020,1,21,330000000
41113,일월천로16번길,구운동,890,엘디코오롱,1999,5,134.4,2020,1,21,430000000
41113,수성로,구운동,463,강남,1991,5,70.28,2020,1,22,229000000
41113,구운로47번길,구운동,973,서수원엠코타운르본느,2013,12,84.903,2020,1,22,279000000
41113,일월천로4번길,구운동,893,성원,1999,1,59.93,2020,1,22,198000000
41113,수성로,구운동,463,강남,1991,2,84.91,2020,1,23,235000000
41113,일월천로16번길,구운동,890,엘디코오롱,1999,6,134.4,2020,1,23,420000000
41113,일월천로4번길,구운동,893,성원,1999,16,84.55,2020,1,23,275000000
41113,일월천로4번길,구운동,893,성원,1999,9,84.55,2020,1,23,273000000
41113,수성로,구운동,462,삼환,1991,2,84.9,2020,1,23,300000000
41113,수성로,구운동,463,강남,1991,4,84.91,2020,1,24,213000000
41113,수성로,구운동,463,강남,1991,4,84.91,2020,1,28,230000000
41113,일월천로16번길,구운동,890,엘디코오롱,1999,9,84.99,2020,1,28,355000000
41113,일월천로4번길,구운동,893,성원,1999,6,84.55,2020,1,28,300000000
41113,여기산로,구운동,466,선경,1990,1,84.4,2020,1,28,200000000
41113,수성로,구운동,463,강남,1991,15,84.9,2020,1,28,220000000
41113,수성로,구운동,463,강남,1991,1,76.54,2020,1,29,190000000
41113,일월천로4번길,구운동,893,성원,1999,4,59.93,2020,1,29,242000000
41113,일월천로4번길,구운동,893,성원,1999,1,59.93,2020,1,29,220000000
41113,여기산로,구운동,466,선경,1990,8,84.4,2020,1,29,235000000
41113,수성로,구운동,463,강남,1991,3,63.4,2020,1,29,185000000
41113,수성로,구운동,463,강남,1991,7,63.4,2020,1,29,200000000
41113,수성로,구운동,463,강남,1991,9,84.91,2020,1,30,249000000
41113,수성로35번길,구운동,889,일월청구,2001,1,59.99,2020,1,30,249000000
41113,일월천로16번길,구운동,890,엘디코오롱,1999,18,99.96,2020,1,30,400000000
41113,일월천로4번길,구운동,893,성원,1999,2,84.55,2020,1,30,276000000
41113,여기산로,구운동,466,선경,1990,10,84.4,2020,1,30,230000000
41113,여기산로,구운동,466,선경,1990,10,72.97,2020,1,30,215000000
41113,수성로,구운동,462,삼환,1991,9,73.62,2020,1,30,265000000
41113,수성로,구운동,462,삼환,1991,9,73.62,2020,1,30,285000000
41113,수성로,구운동,463,강남,1991,13,63.4,2020,1,30,188000000
41113,수성로,구운동,462,삼환,1991,5,73.62,2020,1,31,260000000
41113,효탑로16번길,탑동,880-2,동화펠리스(101동),2007,3,83.53,2020,1,4,185000000
41113,탑동로58번길,탑동,763,삼성,1998,10,134.505,2020,1,7,330000000
41113,효탑로,탑동,860,우방,1999,5,59.958,2020,1,7,216500000
41113,효탑로,탑동,860,우방,1999,11,84.952,2020,1,8,235000000
41113,서둔로,탑동,1-28,새롬101동,2004,5,84.88,2020,1,14,211000000
41113,서둔로,탑동,1-28,새롬101동,2004,4,84.88,2020,1,16,210000000
41113,상탑로53번길,탑동,797-6,가림26차가동,2006,4,73.71,2020,1,18,159000000
41113,하탑로53번길,탑동,854-5,보림A동,2006,3,60.93,2020,1,20,170000000
41113,효탑로,탑동,860,우방,1999,11,84.952,2020,1,24,239000000
41113,효탑로,탑동,860,우방,1999,4,84.952,2020,1,30,230000000
41113,금곡로73번길,금곡동,530,엘지빌리지3,1998,20,175.98,2020,1,2,450000000
41113,서수원로577번길,금곡동,1077,수원모아미래도센트럴타운2단지,2017,1,84.8763,2020,1,2,523000000
41113,매곡로,금곡동,243-1,공작,1987,1,36.0,2020,1,3,95000000
41113,금곡로73번길,금곡동,530,엘지빌리지3,1998,7,84.42,2020,1,3,310000000
41113,서수원로,금곡동,66,강남,1996,13,59.81,2020,1,4,178000000
41113,서수원로577번길,금곡동,1078,수원모아미래도센트럴타운1단지,2017,4,99.7854,2020,1,4,580000000
41113,매곡로,금곡동,1147,호반베르디움더센트럴,2017,24,84.9843,2020,1,4,570000000
41113,서수원로577번길,금곡동,1076,호매실더센트라고,2014,9,59.81,2020,1,4,363000000
41113,금곡로73번길,금곡동,520,엘지빌리지4,1998,13,84.99,2020,1,4,258000000
41113,금곡로73번길,금곡동,520,엘지빌리지4,1998,4,84.42,2020,1,4,276000000
41113,서수원로,금곡동,79,삼익3,1998,17,84.97,2020,1,4,275000000
41113,금호로,금곡동,241,삼익1,1995,6,84.92,2020,1,4,199000000
41113,금호로,금곡동,241,삼익1,1995,16,84.92,2020,1,4,230000000
41113,매곡로,금곡동,243-1,공작,1987,5,38.43,2020,1,4,94000000
41113,매곡로,금곡동,1146,호반 써밋 수원,2017,24,84.9843,2020,1,5,600000000
41113,서수원로577번길,금곡동,1078,수원모아미래도센트럴타운1단지,2017,10,84.9728,2020,1,5,575000000
41113,매곡로,금곡동,1146,호반 써밋 수원,2017,11,84.9843,2020,1,5,600000000
41113,금호로15번길,금곡동,262-10,신미주,1994,5,98.25,2020,1,6,197000000
41113,서수원로577번길,금곡동,1078,수원모아미래도센트럴타운1단지,2017,3,99.8817,2020,1,6,582000000
41113,서수원로577번길,금곡동,1078,수원모아미래도센트럴타운1단지,2017,6,99.7854,2020,1,6,588000000
41113,서수원로577번길,금곡동,1076,호매실더센트라고,2014,5,84.91,2020,1,6,420000000
41113,금곡로,금곡동,530,엘지빌리지2,1998,18,59.997,2020,1,6,208000000
41113,금호로15번길,금곡동,262-10,신미주,1994,6,83.99,2020,1,6,170000000
41113,금곡로,금곡동,1100,Y CITY(와이시티),2014,5,84.97,2020,1,7,435000000
41113,금호로15번길,금곡동,262-10,신미주,1994,18,143.91,2020,1,8,322000000
41113,서수원로,금곡동,66,강남,1996,20,59.81,2020,1,9,172000000
41113,서수원로577번길,금곡동,1078,수원모아미래도센트럴타운1단지,2017,12,99.8817,2020,1,9,598000000
41113,매곡로,금곡동,1147,호반베르디움더센트럴,2017,6,84.9811,2020,1,9,610000000
41113,금곡로73번길,금곡동,530,엘지빌리지3,1998,16,175.98,2020,1,9,525000000
41113,금곡로73번길,금곡동,520,엘지빌리지4,1998,20,84.42,2020,1,9,265000000
41113,금호로15번길,금곡동,262-10,신미주,1994,8,59.89,2020,1,9,163000000
41113,서수원로577번길,금곡동,1076,호매실더센트라고,2014,8,84.91,2020,1,10,450000000
41113,서수원로577번길,금곡동,1077,수원모아미래도센트럴타운2단지,2017,20,84.8763,2020,1,10,563000000
41113,서수원로577번길,금곡동,1077,수원모아미래도센트럴타운2단지,2017,17,99.7854,2020,1,10,599000000
41113,서수원로577번길,금곡동,1077,수원모아미래도센트럴타운2단지,2017,6,84.8763,2020,1,10,550000000
41113,서수원로577번길,금곡동,1078,수원모아미래도센트럴타운1단지,2017,16,99.8817,2020,1,10,595000000
41113,금곡로73번길,금곡동,530,엘지빌리지3,1998,20,229.825,2020,1,11,460000000
41113,서수원로577번길,금곡동,1077,수원모아미래도센트럴타운2단지,2017,6,99.7854,2020,1,11,590000000
41113,서수원로577번길,금곡동,1076,호매실더센트라고,2014,1,84.61,2020,1,11,408000000
41113,서수원로577번길,금곡동,1076,호매실더센트라고,2014,14,84.77,2020,1,12,422000000
41113,매곡로,금곡동,1146,호반 써밋 수원,2017,7,84.9843,2020,1,12,578000000
41113,금곡로73번길,금곡동,520,엘지빌리지4,1998,1,99.88,2020,1,13,320000000
41113,매곡로,금곡동,1147,호반베르디움더센트럴,2017,2,84.9843,2020,1,13,540000000
41113,금곡로73번길,금곡동,520,엘지빌리지4,1998,18,84.42,2020,1,14,275000000
41113,매곡로,금곡동,1147,호반베르디움더센트럴,2017,1,84.9843,2020,1,14,580000000
41113,서수원로577번길,금곡동,1076,호매실더센트라고,2014,1,84.93,2020,1,14,409000000
41113,서수원로,금곡동,66,강남,1996,3,59.81,2020,1,15,175000000
41113,서수원로577번길,금곡동,1077,수원모아미래도센트럴타운2단지,2017,1,84.8763,2020,1,15,515000000
41113,서수원로577번길,금곡동,1078,수원모아미래도센트럴타운1단지,2017,16,99.7854,2020,1,15,630000000
41113,매곡로,금곡동,1147,호반베르디움더센트럴,2017,1,84.9843,2020,1,15,550000000
41113,매곡로,금곡동,1146,호반 써밋 수원,2017,15,84.9843,2020,1,15,680000000
41113,매곡로,금곡동,1146,호반 써밋 수원,2017,2,84.9843,2020,1,15,650000000
41113,금곡로,금곡동,1100,Y CITY(와이시티),2014,8,84.77,2020,1,15,425000000
41113,금곡로,금곡동,1100,Y CITY(와이시티),2014,11,84.97,2020,1,15,408000000
41113,금곡로,금곡동,1100,Y CITY(와이시티),2014,6,84.97,2020,1,15,400000000
