지역코드,도로명,법정동,지번,아파트,건축년도,층,전용면적,년,월,일,거래금액
41117,매영로,매탄동,1230,매탄레이크파크아파트,1999,9,49.95,2020,8,17,238000000
41117,동수원로,매탄동,810-2,동남,1989,10,49.68,2020,8,18,240000000
41117,동탄원천로881번길,매탄동,1282,주공그린빌5,2002,10,59.92,2020,8,18,368000000
41117,동탄원천로915번길,매탄동,1280,주공그린빌4,2002,12,75.95,2020,8,18,396000000
41117,인계로,매탄동,810-3,삼성1,1988,12,55.16,2020,8,19,265000000
41117,권광로260번길,매탄동,176,현대힐스테이트,2006,3,75.814,2020,8,19,520000000
41117,동수원로,매탄동,810-1,현대,1989,7,84.94,2020,8,19,393000000
41117,매탄로126번길,매탄동,1258,주공그린빌1,2002,3,84.45,2020,8,20,420000000
41117,효원로,매탄동,1352,매탄위브하늘채,2008,13,59.9845,2020,8,20,485000000
41117,동수원로,매탄동,810-1,현대,1989,3,84.94,2020,8,21,380000000
41117,효원로,매탄동,1352,매탄위브하늘채,2008,10,59.9845,2020,8,21,470000000
41117,권광로260번길,매탄동,176,현대힐스테이트,2006,4,75.814,2020,8,21,520000000
41117,동탄원천로915번길,매탄동,1277,주공그린빌3,2002,14,84.51,2020,8,21,437000000
41117,매탄로126번길,매탄동,1258,주공그린빌1,2002,4,84.45,2020,8,22,388000000
41117,효원로,매탄동,1352,매탄위브하늘채,2008,9,59.9845,2020,8,22,487000000
41117,효원로,매탄동,1352,매탄위브하늘채,2008,19,84.7807,2020,8,22,650000000
41117,동탄원천로1109번길,매탄동,1199,원천성일,1992,4,49.94,2020,8,24,308000000
41117,매봉로,매탄동,1209,e-편한세상,2010,8,59.9677,2020,8,24,546000000
41117,효원로,매탄동,1352,매탄위브하늘채,2008,2,84.7807,2020,8,24,605000000
41117,권광로260번길,매탄동,176,현대힐스테이트,2006,2,84.975,2020,8,24,535000000
41117,권광로260번길,매탄동,176,현대힐스테이트,2006,7,59.648,2020,8,24,445000000
41117,권광로260번길,매탄동,176,현대힐스테이트,2006,17,59.648,2020,8,24,459000000
41117,매탄로126번길,매탄동,1260,주공그린빌2,2002,3,75.95,2020,8,24,370000000
41117,매탄로126번길,매탄동,1260,주공그린빌2,2002,17,84.45,2020,8,24,399000000
41117,동수원로,매탄동,810-2,동남,1989,4,49.68,2020,8,25,234000000
41117,권광로260번길,매탄동,176,현대힐스테이트,2006,2,59.648,2020,8,25,390000000
41117,권광로260번길,매탄동,176,현대힐스테이트,2006,2,59.648,2020,8,25,390000000
41117,매탄로126번길,매탄동,1260,주공그린빌2,2002,2,84.45,2020,8,26,378000000
41117,효원로,매탄동,1352,매탄위브하늘채,2008,11,84.8974,2020,8,26,635000000
41117,동탄원천로1109번길,매탄동,1211,한국1,1994,8,109.53,2020,8,26,523000000
41117,동수원로,매탄동,810-2,동남,1989,10,49.68,2020,8,27,240000000
41117,권광로260번길,매탄동,176,현대힐스테이트,2006,11,84.975,2020,8,27,573000000
41117,매영로,매탄동,1230,매탄레이크파크아파트,1999,10,59.99,2020,8,27,285000000
41117,인계로,매탄동,810-3,삼성1,1988,3,55.16,2020,8,27,260000000
41117,매영로,매탄동,810,삼성2,1989,2,54.66,2020,8,28,229500000
41117,효원로,매탄동,1352,매탄위브하늘채,2008,16,59.9845,2020,8,28,485000000
41117,동수원로,매탄동,810-1,현대,1989,5,84.94,2020,8,28,385000000
41117,매탄로126번길,매탄동,1260,주공그린빌2,2002,9,75.95,2020,8,28,400000000
41117,매영로,매탄동,1230,매탄레이크파크아파트,1999,6,59.99,2020,8,28,284000000
41117,매영로,매탄동,1230,매탄레이크파크아파트,1999,2,59.99,2020,8,29,270000000
41117,매봉로,매탄동,1209,e-편한세상,2010,14,59.9677,2020,8,29,570000000
41117,매봉로,매탄동,1209,e-편한세상,2010,6,59.9535,2020,8,29,518000000
41117,권광로260번길,매탄동,176,현대힐스테이트,2006,9,84.975,2020,8,29,569000000
41117,권광로260번길,매탄동,176,현대힐스테이트,2006,15,59.648,2020,8,29,450000000
41117,권광로260번길,매탄동,176,현대힐스테이트,2006,13,59.648,2020,8,29,440000000
41117,동탄원천로881번길,매탄동,1282,주공그린빌5,2002,6,46.22,2020,8,29,300000000
41117,매영로,매탄동,1217,한국2,1993,4,72.84,2020,8,29,443000000
41117,매영로,매탄동,1217,한국2,1993,4,72.84,2020,8,29,443000000
41117,매영로,매탄동,1230,매탄레이크파크아파트,1999,14,49.95,2020,8,29,210000000
41117,동수원로,매탄동,1162,임광,1990,3,84.95,2020,8,29,377000000
41117,매탄로126번길,매탄동,1258,주공그린빌1,2002,11,84.99,2020,8,31,440000000
41117,동탄원천로915번길,매탄동,1277,주공그린빌3,2002,3,84.45,2020,8,31,408000000
41117,중부대로448번길,원천동,548,원천레이크파크,1999,15,59.99,2020,8,6,349000000
41117,중부대로271번길,원천동,35,주공,1987,6,41.3,2020,8,6,250000000
41117,삼성로,원천동,300-3,원천신미주,1996,10,84.89,2020,8,6,265000000
41117,삼성로268번길,원천동,333-3,삼성1,1992,12,49.14,2020,8,7,175000000
41117,광교호수공원로,원천동,606,광교호반베르디움,2014,25,59.9306,2020,8,7,738000000
41117,삼성로268번길,원천동,333-3,삼성1,1992,6,49.14,2020,8,7,173000000
41117,중부대로448번길,원천동,548,원천레이크파크,1999,13,59.99,2020,8,8,346000000
41117,중부대로271번길,원천동,35,주공,1987,14,32.39,2020,8,9,197000000
41117,광교호수공원로,원천동,593,광교아이파크,2018,30,90.9186,2020,8,9,1355000000
41117,광교호수공원로,원천동,593,광교아이파크,2018,43,84.254,2020,8,9,1280000000
41117,중부대로271번길,원천동,35,주공,1987,13,32.39,2020,8,10,195000000
41117,중부대로448번길,원천동,548,원천레이크파크,1999,4,59.99,2020,8,13,348000000
41117,광교호수공원로,원천동,606,광교호반베르디움,2014,23,84.983,2020,8,13,1055000000
41117,삼성로,원천동,300-3,원천신미주,1996,1,84.89,2020,8,13,220000000
41117,중부대로271번길,원천동,35,주공,1987,10,41.3,2020,8,16,278000000
41117,중부대로448번길,원천동,548,원천레이크파크,1999,16,49.95,2020,8,17,274000000
41117,삼성로268번길,원천동,333-3,삼성1,1992,2,49.14,2020,8,18,155000000
41117,중부대로448번길,원천동,548,원천레이크파크,1999,13,59.99,2020,8,19,356000000
41117,중부대로448번길,원천동,548,원천레이크파크,1999,3,49.95,2020,8,19,245000000
41117,삼성로,원천동,300-3,원천신미주,1996,18,59.94,2020,8,20,198000000
41117,광교호수공원로,원천동,606,광교호반베르디움,2014,13,59.983,2020,8,21,775000000
41117,광교호수공원로,원천동,606,광교호반베르디움,2014,24,59.9718,2020,8,22,790000000
41117,광교호수공원로,원천동,606,광교호반베르디움,2014,24,59.9718,2020,8,22,790000000
41117,삼성로268번길,원천동,333-3,삼성1,1992,10,49.14,2020,8,25,175000000
41117,중부대로271번길,원천동,35,주공,1987,7,41.3,2020,8,27,268000000
41117,광교호수로,원천동,604,광교더샵,2018,25,84.2888,2020,8,27,1150000000
41117,중부대로448번길,원천동,548,원천레이크파크,1999,2,84.79,2020,8,28,480000000
41117,삼성로,원천동,300-3,원천신미주,1996,15,37.49,2020,8,28,127000000
41117,삼성로,원천동,300-3,원천신미주,1996,10,84.89,2020,8,29,280000000
41117,광교호수공원로,원천동,606,광교호반베르디움,2014,25,59.9306,2020,8,29,730000000
41117,광교호수공원로,원천동,606,광교호반베르디움,2014,12,59.983,2020,8,29,747000000
41117,광교호수공원로,원천동,606,광교호반베르디움,2014,3,59.9306,2020,8,31,720000000
41117,대학3로,이의동,1252,광교역참누리포레스트,2015,4,59.6129,2020,8,1,635000000
41117,센트럴타운로,이의동,1331,광교푸르지오월드마크,2015,31,84.916,2020,8,1,1075000000
41117,광교로,이의동,1226,광교 해모로 아파트,2011,13,84.98,2020,8,2,729000000
41117,대학3로,이의동,1252,광교역참누리포레스트,2015,1,59.6129,2020,8,2,600000000
41117,대학3로,이의동,1252,광교역참누리포레스트,2015,3,59.5653,2020,8,3,640000000
41117,대학3로,이의동,1252,광교역참누리포레스트,2015,5,59.5477,2020,8,5,627000000
41117,웰빙타운로,이의동,1184,광교호반베르디움,2011,5,84.583,2020,8,7,870000000
41117,센트럴타운로,이의동,1326,광교e편한세상,2012,2,120.0331,2020,8,7,1455000000
41117,센트럴타운로,이의동,1326,광교e편한세상,2012,2,101.933,2020,8,7,1455000000
41117,웰빙타운로,이의동,1182,광교대광로제비앙,2012,1,84.5282,2020,8,7,650000000
41117,센트럴파크로,이의동,1304,래미안광교,2012,13,97.4,2020,8,8,1180000000
41117,대학3로,이의동,1252,광교역참누리포레스트,2015,6,59.6129,2020,8,9,630000000
41117,대학3로,이의동,1252,광교역참누리포레스트,2015,3,59.6129,2020,8,9,650000000
41117,웰빙타운로,이의동,1182,광교대광로제비앙,2012,1,84.5282,2020,8,10,650000000
41117,대학3로,이의동,1252,광교역참누리포레스트,2015,6,59.6129,2020,8,10,649000000
41117,대학3로,이의동,1252,광교역참누리포레스트,2015,7,59.5653,2020,8,10,615000000
41117,센트럴파크로,이의동,1304,래미안광교,2012,12,136.32,2020,8,14,1420000000
41117,센트럴타운로,이의동,1326,광교e편한세상,2012,27,101.1899,2020,8,14,1340000000
41117,웰빙타운로,이의동,1200,광교2차e편한세상,2011,8,84.6861,2020,8,15,920000000
41117,대학로,이의동,1229,광교호반베르디움트라엘,2017,14,100.513,2020,8,15,1100000000
41117,대학3로,이의동,1253,광교시티아이,2015,1,43.85,2020,8,15,358000000
41117,도청로,이의동,1344,자연앤힐스테이트,2012,13,84.37,2020,8,15,1290000000
41117,웰빙타운로,이의동,1184,광교호반베르디움,2011,5,117.125,2020,8,15,905000000
41117,웰빙타운로,이의동,1184,광교호반베르디움,2011,14,117.643,2020,8,15,910000000
41117,웰빙타운로,이의동,1184,광교호반베르디움,2011,8,84.346,2020,8,15,850000000
41117,대학로,이의동,1229,광교호반베르디움트라엘,2017,11,100.513,2020,8,16,1100000000
41117,광교로,이의동,1226,광교 해모로 아파트,2011,14,84.98,2020,8,17,740000000
41117,도청로,이의동,1344,자연앤힐스테이트,2012,7,84.28,2020,8,18,1270000000
41117,센트럴타운로,이의동,1326,광교e편한세상,2012,27,100.9052,2020,8,19,1345000000
41117,에듀타운로,이의동,1367,자연앤자이1단지,2012,7,116.35,2020,8,19,1488000000
41117,웰빙타운로,이의동,1184,광교호반베르디움,2011,5,117.125,2020,8,20,955000000
41117,대학3로,이의동,1253,광교시티아이,2015,4,43.85,2020,8,20,395000000
41117,도청로,이의동,1344,자연앤힐스테이트,2012,27,84.53,2020,8,20,1370000000
41117,센트럴타운로,이의동,1326,광교e편한세상,2012,18,120.7597,2020,8,21,1580000000
41117,센트럴파크로,이의동,1303,오드카운티,2012,3,122.4164,2020,8,22,1195000000
41117,웰빙타운로,이의동,1182,광교대광로제비앙,2012,5,84.6489,2020,8,22,648000000
41117,센트럴파크로,이의동,1303,오드카운티,2012,9,122.4164,2020,8,22,1200000000
41117,센트럴파크로,이의동,1303,오드카운티,2012,3,122.4164,2020,8,22,1195000000
41117,웰빙타운로,이의동,1182,광교대광로제비앙,2012,2,84.6489,2020,8,24,650000000
41117,센트럴타운로,이의동,1326,광교e편한세상,2012,3,101.8467,2020,8,24,1350000000
41117,도청로,이의동,1344,자연앤힐스테이트,2012,7,84.68,2020,8,25,1335000000
41117,센트럴타운로,이의동,1332,SummitPlace광교,2015,4,116.379,2020,8,25,1360000000
41117,웰빙타운로,이의동,1184,광교호반베르디움,2011,9,117.125,2020,8,26,950000000
41117,센트럴타운로,이의동,1331,광교푸르지오월드마크,2015,37,108.233,2020,8,27,1245000000
41117,센트럴파크로,이의동,1303,오드카운티,2012,9,122.4164,2020,8,29,1200000000
41117,도청로,이의동,1344,자연앤힐스테이트,2012,13,84.53,2020,8,29,1350000000
41117,도청로,이의동,1344,자연앤힐스테이트,2012,15,84.55,2020,8,29,1310000000
41117,센트럴파크로,이의동,1304,래미안광교,2012,20,136.32,2020,8,31,1470000000
41117,법조로,하동,994,광교호수마을호반써밋,2011,20,84.94,2020,8,1,920000000
41117,센트럴파크로,하동,1021,힐스테이트광교,2018,33,97.5548,2020,8,3,1300000000
41117,법조로,하동,994,광교호수마을호반써밋,2011,4,111.08,2020,8,7,1025000000
41117,법조로,하동,994,광교호수마을호반써밋,2011,20,84.96,2020,8,8,995000000
41117,법조로,하동,994,광교호수마을호반써밋,2011,7,111.08,2020,8,8,1097000000
41117,센트럴파크로,하동,1021,힐스테이트광교,2018,24,107.9173,2020,8,14,1730000000
41117,센트럴파크로,하동,1021,힐스테이트광교,2018,46,97.1202,2020,8,15,1730000000
41117,센트럴파크로,하동,1021,힐스테이트광교,2018,23,97.591,2020,8,20,1470000000
41117,법조로,하동,994,광교호수마을호반써밋,2011,1,111.08,2020,8,25,860000000
41117,센트럴파크로,하동,1021,힐스테이트광교,2018,39,97.406,2020,8,26,1473000000
41117,센트럴파크로,하동,1021,힐스테이트광교,2018,46,107.9173,2020,8,31,1670000000
41117,매영로310번길,영통동,965-2,신나무실미주,1999,18,101.99,2020,8,1,715000000
41117,영통로,영통동,955-1,황골마을주공1,1997,13,59.99,2020,8,1,329000000
41117,영통로,영통동,955-1,황골마을주공1,1997,11,49.76,2020,8,1,262000000
41117,봉영로1744번길,영통동,1052-2,황골마을(쌍용),1998,10,59.8,2020,8,1,295000000
41117,봉영로1517번길,영통동,970-3,벽적골휴먼시아9단지,1999,7,59.39,2020,8,1,392000000
41117,봉영로1517번길,영통동,970-3,벽적골휴먼시아9단지,1999,16,59.34,2020,8,3,298000000
41117,봉영로1517번길,영통동,969-1,태영아파트,1997,5,84.91,2020,8,3,545000000
41117,봉영로1517번길,영통동,970-3,벽적골휴먼시아9단지,1999,7,59.39,2020,8,3,365000000
41117,봉영로,영통동,988-2,살구골마을진덕서광성지동아,1998,5,101.25,2020,8,5,598000000
41117,봉영로1517번길,영통동,967-2,신나무실풍림,2000,18,84.9,2020,8,6,625000000
41117,영통로200번길,영통동,987-1,영통e-편한세상,2007,11,84.98,2020,8,6,475000000
41117,봉영로1482번길,영통동,1093,영통3풍림아이원,2002,20,84.877,2020,8,6,375000000
41117,영통로514번길,영통동,948-4,영통센트럴파크뷰,1999,3,59.94,2020,8,6,260000000
41117,영통로,영통동,955-1,황골마을주공1,1997,5,59.99,2020,8,6,330000000
41117,봉영로1744번길,영통동,1052-2,황골마을(쌍용),1998,7,59.79,2020,8,6,298000000
41117,덕영대로1555번길,영통동,971-1,벽적골롯데,2002,11,49.71,2020,8,7,299000000
41117,영통로,영통동,973-3,벽적골우성,1998,11,59.73,2020,8,8,420000000
41117,봉영로1517번길,영통동,970-3,벽적골휴먼시아9단지,1999,14,59.39,2020,8,8,390000000
41117,영통로200번길,영통동,1154,영통라온프라이빗,2017,8,59.8334,2020,8,9,570000000
41117,봉영로1517번길,영통동,967-2,신나무실극동,1999,17,75.69,2020,8,10,566000000
41117,봉영로1482번길,영통동,1093,영통3풍림아이원,2002,16,84.877,2020,8,10,380000000
41117,영통로,영통동,955-1,황골마을주공1,1997,1,59.99,2020,8,10,250000000
41117,봉영로1517번길,영통동,970-3,벽적골휴먼시아9단지,1999,9,59.39,2020,8,10,423000000
41117,덕영대로1555번길,영통동,971-1,벽적골롯데,2002,8,49.71,2020,8,10,300000000
41117,매영로,영통동,966-2,신나무실건영,2000,17,84.99,2020,8,10,655000000
41117,영통로290번길,영통동,972-2,벽적골주공휴먼시아8단지,1997,17,59.99,2020,8,10,358000000
41117,영통로,영통동,973-3,벽적골두산,1997,18,59.73,2020,8,10,410000000
41117,봉영로,영통동,988-2,살구골마을진덕서광성지동아,1998,7,164.85,2020,8,11,750000000
41117,영통로200번길,영통동,1154,영통라온프라이빗,2017,17,59.8334,2020,8,11,563000000
41117,영통로,영통동,955-1,황골마을주공1,1997,3,59.99,2020,8,11,298000000
41117,봉영로1744번길,영통동,1052-2,황골마을(쌍용),1998,10,59.8,2020,8,11,285000000
41117,봉영로1744번길,영통동,1052-2,황골마을(쌍용),1998,4,59.79,2020,8,11,295000000
41117,봉영로1517번길,영통동,970-3,벽적골휴먼시아9단지,1999,19,59.39,2020,8,11,415000000
41117,덕영대로1555번길,영통동,971-1,벽적골롯데,2002,10,49.71,2020,8,11,299000000
41117,봉영로1517번길,영통동,969-1,삼성아파트,1997,11,84.84,2020,8,12,498000000
41117,영통로200번길,영통동,1154,영통라온프라이빗,2017,19,59.9845,2020,8,12,543000000
41117,영통로514번길,영통동,948-4,영통센트럴파크뷰,1999,12,59.99,2020,8,12,350000000
41117,영통로,영통동,955-1,황골마을주공1,1997,13,49.76,2020,8,12,263000000
41117,덕영대로1555번길,영통동,971-1,벽적골롯데,2002,10,49.71,2020,8,12,295000000
41117,덕영대로1555번길,영통동,971-1,벽적골롯데,2002,3,49.71,2020,8,12,279000000
41117,영통로290번길,영통동,964-5,신나무실휴먼시아5단지,1997,10,59.99,2020,8,12,290000000
41117,영통로290번길,영통동,972-2,벽적골주공휴먼시아8단지,1997,12,49.59,2020,8,13,270000000
41117,영통로514번길,영통동,948-4,영통센트럴파크뷰,1999,9,59.99,2020,8,13,360000000
41117,영통로,영통동,955-1,황골마을주공1,1997,15,59.99,2020,8,13,332000000
41117,봉영로1517번길,영통동,970-3,벽적골휴먼시아9단지,1999,17,59.39,2020,8,13,400000000
41117,덕영대로1555번길,영통동,971-1,벽적골롯데,2002,19,49.71,2020,8,13,307000000
41117,매영로310번길,영통동,963-2,신나무실진흥,1997,13,59.965,2020,8,13,360000000
41117,봉영로1517번길,영통동,967-2,신나무실극동,1999,7,84.9,2020,8,14,607000000
41117,영통로200번길,영통동,1154,영통라온프라이빗,2017,27,59.8334,2020,8,14,570000000
41117,봉영로1517번길,영통동,969-1,태영아파트,1997,18,84.91,2020,8,14,515000000
41117,봉영로1482번길,영통동,1093,영통3풍림아이원,2002,7,84.877,2020,8,14,415000000
41117,영통로514번길,영통동,948-4,영통센트럴파크뷰,1999,18,59.99,2020,8,14,334000000
41117,봉영로1770번길,영통동,1054-3,황골마을신명,1997,1,59.95,2020,8,14,260000000
41117,덕영대로1555번길,영통동,971-1,벽적골롯데,2002,1,59.96,2020,8,14,299000000
41117,봉영로1517번길,영통동,967-2,신나무실풍림,2000,9,84.9,2020,8,14,617000000
41117,봉영로,영통동,988-2,살구골마을진덕서광성지동아,1998,3,101.25,2020,8,14,590000000
41117,봉영로1517번길,영통동,967-2,신나무실극동,1999,15,84.9,2020,8,14,599000000
41117,영통로,영통동,973-3,벽적골두산,1997,14,59.84,2020,8,15,390000000
41117,영통로514번길,영통동,948-4,영통센트럴파크뷰,1999,17,59.99,2020,8,15,336000000
41117,봉영로1744번길,영통동,1052-2,황골마을(쌍용),1998,9,59.79,2020,8,15,320000000
41117,봉영로1744번길,영통동,1052-2,황골마을(쌍용),1998,8,59.8,2020,8,15,348000000
41117,봉영로1744번길,영통동,1053-2,풍림,1997,3,84.84,2020,8,15,465000000
41117,봉영로1744번길,영통동,1053-2,풍림,1997,3,84.84,2020,8,15,465000000
41117,봉영로1517번길,영통동,970-3,벽적골휴먼시아9단지,1999,17,49.26,2020,8,15,300000000
41117,봉영로1517번길,영통동,970-3,벽적골휴먼시아9단지,1999,17,49.26,2020,8,15,300000000
41117,영통로290번길,영통동,972-2,벽적골주공휴먼시아8단지,1997,5,59.99,2020,8,15,357000000
41117,영통로,영통동,973-3,벽적골두산,1997,8,59.73,2020,8,17,390000000
41117,영통로200번길,영통동,1154,영통라온프라이빗,2017,17,59.8334,2020,8,17,585000000
41117,봉영로,영통동,996-3,대우월드마크,2008,29,127.9754,2020,8,17,630000000
41117,영통로514번길,영통동,948-4,영통센트럴파크뷰,1999,6,59.99,2020,8,17,338000000
41117,영통로,영통동,955-1,황골마을주공1,1997,12,49.76,2020,8,17,259000000
41117,영통로,영통동,955-1,황골마을주공1,1997,9,59.99,2020,8,17,325000000
41117,영통로290번길,영통동,964-5,신나무실휴먼시아5단지,1997,10,49.59,2020,8,17,265000000
41117,영통로290번길,영통동,972-2,벽적골주공휴먼시아8단지,1997,9,59.99,2020,8,18,305000000
41117,영통로,영통동,955-1,황골마을주공1,1997,16,59.99,2020,8,18,310000000
41117,영통로,영통동,955-1,황골마을주공1,1997,10,59.99,2020,8,18,360000000
41117,영통로,영통동,955-1,황골마을주공1,1997,11,59.99,2020,8,18,329000000
41117,영통로,영통동,955-1,황골마을주공1,1997,14,59.99,2020,8,18,320000000
41117,봉영로1517번길,영통동,970-3,벽적골휴먼시아9단지,1999,4,49.26,2020,8,18,297000000
41117,덕영대로1555번길,영통동,971-1,벽적골롯데,2002,3,49.71,2020,8,18,279000000
41117,영통로,영통동,973-3,벽적골두산,1997,12,59.84,2020,8,19,395000000
41117,영통로514번길,영통동,948-4,영통센트럴파크뷰,1999,14,59.99,2020,8,19,326500000
41117,영통로,영통동,955-1,황골마을주공1,1997,11,49.76,2020,8,19,253000000
41117,영통로,영통동,955-1,황골마을주공1,1997,10,49.76,2020,8,19,259000000
41117,영통로,영통동,955-1,황골마을주공1,1997,6,59.99,2020,8,19,305000000
41117,덕영대로1555번길,영통동,971-1,벽적골롯데,2002,19,59.96,2020,8,19,410000000
41117,영통로,영통동,973-3,벽적골한신,1997,14,59.84,2020,8,19,360000000
41117,영통로,영통동,973-3,벽적골두산,1997,19,59.84,2020,8,19,387000000
41117,영통로,영통동,973-3,벽적골두산,1997,19,59.84,2020,8,19,387000000
41117,영통로290번길,영통동,972-2,벽적골주공휴먼시아8단지,1997,5,49.59,2020,8,20,288000000
41117,봉영로1482번길,영통동,1093,영통3풍림아이원,2002,22,84.877,2020,8,20,388000000
41117,봉영로1770번길,영통동,1054-3,황골마을한국,1998,12,59.95,2020,8,20,280000000
41117,봉영로1744번길,영통동,1052-2,황골마을(쌍용),1998,1,59.79,2020,8,20,270000000
41117,매영로,영통동,989-2,현대,1998,3,164.89,2020,8,20,780000000
41117,덕영대로1555번길,영통동,971-1,벽적골롯데,2002,3,49.71,2020,8,20,293000000
41117,봉영로1517번길,영통동,967-2,신나무실풍림,2000,17,84.9,2020,8,20,611000000
41117,봉영로1517번길,영통동,968,신나무실동보,1997,2,84.9,2020,8,20,475000000
41117,영통로,영통동,973-3,벽적골우성,1998,18,59.73,2020,8,21,380000000
41117,영통로514번길,영통동,948-4,영통센트럴파크뷰,1999,5,59.8,2020,8,21,320000000
41117,영통로514번길,영통동,948-4,영통센트럴파크뷰,1999,13,59.99,2020,8,21,350000000
41117,봉영로1517번길,영통동,967-2,신나무실풍림,2000,6,84.9,2020,8,21,600000000
41117,매영로310번길,영통동,963-2,신나무실진흥,1997,3,59.965,2020,8,21,385000000
41117,영통로290번길,영통동,964-5,신나무실휴먼시아5단지,1997,7,59.99,2020,8,21,349000000
41117,봉영로1517번길,영통동,968,신나무실신명,1997,16,84.9,2020,8,21,597000000
41117,영통로290번길,영통동,972-2,벽적골주공휴먼시아8단지,1997,14,59.99,2020,8,22,348000000
41117,영통로,영통동,955-1,황골마을주공1,1997,2,49.44,2020,8,22,255000000
41117,덕영대로1555번길,영통동,971-1,벽적골롯데,2002,18,38.16,2020,8,23,245000000
41117,영통로290번길,영통동,972-2,벽적골주공휴먼시아8단지,1997,17,49.59,2020,8,24,280000000
41117,봉영로1770번길,영통동,1054-3,황골마을한국,1998,9,59.95,2020,8,24,315000000
41117,덕영대로1555번길,영통동,971-1,벽적골롯데,2002,16,38.16,2020,8,24,247500000
41117,영통로,영통동,973-3,벽적골두산,1997,15,59.84,2020,8,25,390000000
41117,영통로,영통동,955-1,황골마을주공1,1997,15,49.76,2020,8,25,260000000
41117,매영로310번길,영통동,963-2,신나무실진흥,1997,4,59.965,2020,8,25,388000000
41117,봉영로1517번길,영통동,970-3,벽적골휴먼시아9단지,1999,7,59.39,2020,8,26,355000000
41117,청명로,영통동,957-6,벽산(957-6),1997,7,84.96,2020,8,26,655000000
41117,청명로,영통동,957-6,벽산(957-6),1997,11,84.96,2020,8,26,680000000
41117,영통로,영통동,955-1,황골마을주공1,1997,7,49.76,2020,8,26,240000000
41117,영통로,영통동,955-1,황골마을주공1,1997,19,59.99,2020,8,26,359000000
41117,영통로,영통동,955-1,황골마을주공1,1997,2,59.94,2020,8,26,288000000
41117,덕영대로1555번길,영통동,971-1,벽적골롯데,2002,14,59.96,2020,8,27,420000000
41117,영통로,영통동,955-1,황골마을주공1,1997,11,59.99,2020,8,27,337000000
41117,영통로,영통동,973-3,벽적골두산,1997,2,59.84,2020,8,28,359000000
41117,영통로,영통동,956-2,청명마을동신,1998,7,99.87,2020,8,28,725000000
41117,봉영로1517번길,영통동,968,신나무실동보,1997,14,84.9,2020,8,28,525000000
41117,청명로,영통동,957-6,삼익,1997,1,84.96,2020,8,28,568000000
41117,봉영로1517번길,영통동,969-1,삼성아파트,1997,5,84.84,2020,8,28,485000000
41117,봉영로,영통동,988-2,살구골마을진덕서광성지동아,1998,5,164.85,2020,8,28,750000000
41117,봉영로,영통동,988-2,살구골마을진덕서광성지동아,1998,5,164.85,2020,8,28,750000000
41117,영통로290번길,영통동,972-2,벽적골주공휴먼시아8단지,1997,5,59.99,2020,8,28,315000000
41117,청명로,영통동,1047-1,건영1차,1999,14,134.81,2020,8,29,688000000
41117,영통로200번길,영통동,1154,영통라온프라이빗,2017,10,59.8334,2020,8,29,590000000
41117,영통로525번길,영통동,1166,청명센트레빌,2013,11,84.9466,2020,8,29,670000000
41117,봉영로,영통동,996-3,대우월드마크,2008,13,116.8695,2020,8,29,610000000
41117,청명북로,영통동,1046-1,청명마을삼성,2001,11,134.239,2020,8,29,780000000
41117,청명로,영통동,957-6,벽산(957-6),1997,18,84.96,2020,8,29,650000000
41117,청명로,영통동,957-6,벽산(957-6),1997,18,84.96,2020,8,29,650000000
41117,영통로514번길,영통동,948-4,영통센트럴파크뷰,1999,8,59.99,2020,8,29,345000000
41117,영통로,영통동,955-1,황골마을주공1,1997,3,59.99,2020,8,29,340000000
41117,영통로,영통동,955-1,황골마을주공1,1997,8,59.99,2020,8,29,300000000
41117,영통로,영통동,955-1,황골마을주공1,1997,13,59.99,2020,8,29,320000000
41117,봉영로1744번길,영통동,1052-2,황골마을(쌍용),1998,7,59.79,2020,8,29,320000000
41117,봉영로1744번길,영통동,1053-2,풍림,1997,14,84.84,2020,8,29,545000000
41117,봉영로1517번길,영통동,970-3,벽적골휴먼시아9단지,1999,15,59.39,2020,8,29,374000000
41117,덕영대로1555번길,영통동,971-1,벽적골롯데,2002,6,59.96,2020,8,29,390000000
41117,영통로290번길,영통동,964-5,신나무실휴먼시아5단지,1997,8,59.99,2020,8,29,342000000
41117,봉영로,영통동,988-2,살구골마을진덕서광성지동아,1998,2,164.85,2020,8,29,730000000
41117,영통로290번길,영통동,972-2,벽적골주공휴먼시아8단지,1997,19,59.99,2020,8,29,355000000
41117,청명로,영통동,1047-1,건영1차,1999,17,134.81,2020,8,29,680000000
41117,영통로,영통동,973-3,벽적골한신,1997,5,59.84,2020,8,30,357000000
41117,매영로310번길,영통동,965-2,신나무실미주,1999,11,134.78,2020,8,31,745000000
41117,봉영로,영통동,988-2,살구골마을진덕서광성지동아,1998,14,164.85,2020,8,31,750000000
41117,영통로,영통동,955-1,황골마을주공1,1997,7,59.99,2020,8,31,300000000
41117,영통로,영통동,955-1,황골마을주공1,1997,7,59.99,2020,8,31,300000000
41117,영통로514번길,영통동,948-4,영통센트럴파크뷰,1999,6,59.94,2020,8,31,288000000
41117,삼성로,신동,940,래미안영통마크원2단지,2013,11,97.97,2020,8,2,775000000
41117,삼성로,신동,940,래미안영통마크원2단지,2013,17,84.94,2020,8,10,700000000
41117,삼성로,신동,940,래미안영통마크원2단지,2013,14,97.9,2020,8,18,748000000
