지역코드,도로명,법정동,지번,아파트,건축년도,층,전용면적,년,월,일,거래금액
41111,정조로,정자동,2-1,뜨레모아라이프,2020,9,57.609,2020,6,10,312000000
41111,정조로,정자동,2-1,뜨레모아라이프,2020,9,57.918,2020,6,10,300000000
41111,정조로,정자동,2-1,뜨레모아라이프,2020,9,57.918,2020,6,10,298000000
41111,정조로,정자동,2-1,뜨레모아라이프,2020,9,55.563,2020,6,10,314000000
41111,정조로,정자동,2-1,뜨레모아라이프,2020,8,56.072,2020,6,10,307000000
41111,정조로,정자동,2-1,뜨레모아라이프,2020,8,57.941,2020,6,10,299500000
41111,정조로,정자동,2-1,뜨레모아라이프,2020,8,57.941,2020,6,10,299500000
41111,정조로,정자동,2-1,뜨레모아라이프,2020,8,57.609,2020,6,10,310500000
41111,정조로,정자동,2-1,뜨레모아라이프,2020,8,57.918,2020,6,10,300000000
41111,정조로,정자동,2-1,뜨레모아라이프,2020,8,57.941,2020,6,10,304500000
41111,정조로,정자동,2-1,뜨레모아라이프,2020,8,57.941,2020,6,10,304500000
41111,정조로,정자동,2-1,뜨레모아라이프,2020,8,44.535,2020,6,10,235000000
41111,정조로,정자동,2-1,뜨레모아라이프,2020,8,55.563,2020,6,10,312500000
41111,정조로,정자동,2-1,뜨레모아라이프,2020,7,56.072,2020,6,10,301000000
41111,정조로,정자동,2-1,뜨레모아라이프,2020,7,57.941,2020,6,10,295500000
