지역코드,도로명,법정동,지번,아파트,건축년도,층,전용면적,년,월,일,거래금액
41115,정조로,매교동,142-1,연향예스빌,2004,2,59.332,2020,1,17,209000000
41115,매산로116번길,매교동,77-75,블루오션,2017,5,58.66,2020,1,31,220000000
41115,권선로,매산로2가,90,대한대우,1999,2,84.99,2020,1,2,400000000
41115,권선로,매산로2가,90,대한대우,1999,10,154.11,2020,1,4,557000000
41115,권선로,매산로2가,90,대한대우,1999,2,84.99,2020,1,9,430000000
41115,권선로,매산로2가,90,대한대우,1999,7,134.94,2020,1,9,530000000
41115,권선로,매산로2가,90,대한대우,1999,10,59.95,2020,1,20,400000000
41115,권선로,매산로2가,90,대한대우,1999,8,84.97,2020,1,21,440000000
41115,권선로,매산로2가,90,대한대우,1999,3,154.11,2020,1,29,550000000
41115,권선로,매산로2가,90,대한대우,1999,5,84.97,2020,1,30,450000000
41115,권선로,매산로2가,90,대한대우,1999,10,84.97,2020,1,30,380000000
41115,권선로,매산로2가,90,대한대우,1999,3,134.94,2020,1,30,500000000
41115,매산로,매산로3가,32-1,KCC파크타운,2005,12,84.87,2020,1,7,300000000
41115,고매로,고등동,67-19,동은,2006,6,73.93,2020,1,4,223000000
41115,갓매산로86번길,고등동,94-1,해창,1979,5,64.89,2020,1,18,286000000
41115,갓매산로86번길,고등동,94-1,해창,1979,4,65.36,2020,1,21,272000000
41115,덕영대로735번길,화서동,656,한진현대아파트,1997,3,134.985,2020,1,2,400000000
41115,화양로50번길,화서동,250-4,화서역블루밍푸른숲,2009,3,84.942,2020,1,2,380000000
41115,장안로5번길,화서동,11-11,성원쌍떼빌,2001,10,84.48,2020,1,3,253000000
41115,수성로258번길,화서동,769,화서한신더휴,2014,5,84.98,2020,1,3,380000000
41115,화양로50번길,화서동,250-4,화서역블루밍푸른숲,2009,10,84.942,2020,1,3,410000000
41115,덕영대로697번길,화서동,650,화서4단지주공,1997,8,59.98,2020,1,3,337000000
41115,덕영대로697번길,화서동,650,화서4단지주공,1997,8,59.98,2020,1,3,378000000
41115,덕영대로697번길,화서동,646,화서3단지주공,1997,7,84.79,2020,1,3,450000000
41115,화산로,화서동,706,꽃뫼버들마을진흥,2002,10,59.96,2020,1,3,300000000
41115,정자천로32번길,화서동,713,꽃뫼마을엘지,2001,9,84.938,2020,1,4,378000000
41115,화양로50번길,화서동,250-4,화서역블루밍푸른숲,2009,3,59.414,2020,1,4,335000000
41115,덕영대로697번길,화서동,650,화서4단지주공,1997,10,59.98,2020,1,4,360000000
41115,덕영대로735번길,화서동,656,한진현대아파트,1997,11,99.88,2020,1,4,375000000
41115,화산로,화서동,706,꽃뫼버들마을진흥,2002,18,59.96,2020,1,4,303000000
41115,화산로,화서동,706,꽃뫼버들마을진흥,2002,14,59.96,2020,1,7,318000000
41115,화양로50번길,화서동,250-4,화서역블루밍푸른숲,2009,10,84.942,2020,1,7,416000000
41115,수성로244번길,화서동,743,화서위브하늘채,2009,3,84.9628,2020,1,7,470000000
41115,화산로,화서동,706,꽃뫼버들마을진흥,2002,14,59.96,2020,1,7,310000000
41115,화산로,화서동,706,꽃뫼버들마을진흥,2002,7,59.96,2020,1,8,305000000
41115,덕영대로735번길,화서동,656,한진현대아파트,1997,19,116.77,2020,1,9,405000000
41115,덕영대로697번길,화서동,650,화서4단지주공,1997,1,59.57,2020,1,9,305000000
41115,덕영대로697번길,화서동,650,화서4단지주공,1997,8,59.98,2020,1,9,368000000
41115,덕영대로697번길,화서동,646,화서3단지주공,1997,6,84.9,2020,1,9,485000000
41115,정자천로32번길,화서동,713,꽃뫼마을엘지,2001,8,84.938,2020,1,10,385000000
41115,화양로67번길,화서동,761,수원화서역동문굿모닝힐,2010,3,117.213,2020,1,10,600000000
41115,덕영대로697번길,화서동,650,화서5주공,1997,20,49.99,2020,1,10,280000000
41115,덕영대로697번길,화서동,650,화서4단지주공,1997,5,59.98,2020,1,10,370000000
41115,덕영대로697번길,화서동,650,화서4단지주공,1997,4,59.98,2020,1,10,363000000
41115,덕영대로697번길,화서동,650,화서4단지주공,1997,19,49.99,2020,1,10,287000000
41115,덕영대로735번길,화서동,656,한진현대아파트,1997,5,116.77,2020,1,10,405000000
41115,덕영대로735번길,화서동,656,한진현대아파트,1997,19,99.88,2020,1,10,425000000
41115,화산로,화서동,706,꽃뫼버들마을진흥,2002,4,59.96,2020,1,10,328000000
41115,화산로,화서동,684-2,꽃뫼마을신동아,1999,11,59.76,2020,1,11,290000000
41115,화양로50번길,화서동,250-4,화서역블루밍푸른숲,2009,8,59.414,2020,1,11,380000000
41115,화양로50번길,화서동,250-4,화서역블루밍푸른숲,2009,12,84.942,2020,1,11,415000000
41115,화양로50번길,화서동,250-4,화서역블루밍푸른숲,2009,15,84.942,2020,1,11,420000000
41115,수성로244번길,화서동,743,화서위브하늘채,2009,19,84.9628,2020,1,11,525000000
41115,덕영대로697번길,화서동,650,화서4단지주공,1997,9,49.99,2020,1,11,289000000
41115,덕영대로697번길,화서동,650,화서4단지주공,1997,11,49.99,2020,1,11,300000000
41115,덕영대로697번길,화서동,650,화서4단지주공,1997,18,59.98,2020,1,11,350000000
41115,장안로5번길,화서동,11-11,성원쌍떼빌,2001,1,59.55,2020,1,11,192000000
41115,수성로157번길,화서동,674-1,꽃뫼마을풍림,1999,3,59.96,2020,1,11,282000000
41115,수성로157번길,화서동,674-1,꽃뫼마을풍림,1999,4,59.96,2020,1,11,279000000
41115,수성로157번길,화서동,674-1,꽃뫼마을풍림,1999,16,59.96,2020,1,11,285000000
41115,덕영대로757번길,화서동,220-3,영광,1993,19,83.4,2020,1,12,235000000
41115,일월로18번길,화서동,730,꽃뫼마을코오롱,2002,2,84.729,2020,1,13,364000000
41115,수성로258번길,화서동,769,화서한신더휴,2014,3,84.98,2020,1,13,370000000
41115,화양로50번길,화서동,250-4,화서역블루밍푸른숲,2009,15,84.942,2020,1,13,430000000
41115,덕영대로697번길,화서동,650,화서4단지주공,1997,14,49.99,2020,1,13,289000000
41115,덕영대로697번길,화서동,646,화서3단지주공,1997,5,84.79,2020,1,13,520000000
41115,일월로18번길,화서동,730,꽃뫼마을코오롱,2002,4,84.729,2020,1,13,417000000
41115,화산로,화서동,706,꽃뫼버들마을진흥,2002,18,59.96,2020,1,14,304000000
41115,화양로50번길,화서동,250-4,화서역블루밍푸른숲,2009,16,59.414,2020,1,14,400000000
41115,화양로,화서동,212-6,화서맨션다동,1980,5,71.6,2020,1,14,165000000
41115,덕영대로697번길,화서동,650,화서4단지주공,1997,3,59.98,2020,1,14,368000000
41115,덕영대로697번길,화서동,646,화서3단지주공,1997,3,84.9,2020,1,14,490000000
41115,화산로,화서동,684-2,꽃뫼마을신동아,1999,17,59.76,2020,1,15,300000000
41115,수성로258번길,화서동,769,화서한신더휴,2014,2,84.98,2020,1,15,370000000
41115,수성로258번길,화서동,769,화서한신더휴,2014,12,69.51,2020,1,15,354000000
41115,수성로258번길,화서동,769,화서한신더휴,2014,2,84.98,2020,1,15,371000000
41115,화양로50번길,화서동,250-4,화서역블루밍푸른숲,2009,12,84.114,2020,1,15,438000000
41115,화양로50번길,화서동,250-4,화서역블루밍푸른숲,2009,6,84.942,2020,1,15,435000000
41115,화양로50번길,화서동,250-4,화서역블루밍푸른숲,2009,5,84.942,2020,1,15,425000000
41115,덕영대로697번길,화서동,650,화서4단지주공,1997,1,59.98,2020,1,15,310000000
41115,덕영대로697번길,화서동,650,화서4단지주공,1997,19,59.57,2020,1,15,330000000
41115,덕영대로697번길,화서동,650,화서4단지주공,1997,2,49.99,2020,1,15,293000000
41115,덕영대로697번길,화서동,650,화서4단지주공,1997,14,59.98,2020,1,15,360000000
41115,덕영대로697번길,화서동,650,화서4단지주공,1997,10,59.57,2020,1,15,380000000
41115,덕영대로697번길,화서동,650,화서4단지주공,1997,8,59.98,2020,1,15,370000000
41115,덕영대로697번길,화서동,650,화서4단지주공,1997,14,59.98,2020,1,15,400000000
41115,덕영대로697번길,화서동,646,화서3단지주공,1997,13,84.79,2020,1,15,510000000
41115,수성로157번길,화서동,674-1,꽃뫼마을풍림,1999,9,59.96,2020,1,15,300000000
41115,수성로157번길,화서동,674-1,꽃뫼마을풍림,1999,17,59.96,2020,1,15,295000000
41115,일월로18번길,화서동,730,꽃뫼마을코오롱,2002,10,84.729,2020,1,15,427000000
41115,화산로,화서동,684-2,꽃뫼마을신동아,1999,20,59.76,2020,1,15,310000000
41115,화산로,화서동,684-2,꽃뫼마을신동아,1999,22,59.76,2020,1,16,285000000
41115,화양로50번길,화서동,250-4,화서역블루밍푸른숲,2009,6,59.414,2020,1,16,365000000
41115,화양로50번길,화서동,250-4,화서역블루밍푸른숲,2009,8,84.915,2020,1,16,410000000
41115,화양로50번길,화서동,250-4,화서역블루밍푸른숲,2009,14,84.942,2020,1,16,480000000
41115,화양로50번길,화서동,250-4,화서역블루밍푸른숲,2009,4,84.942,2020,1,16,400000000
41115,수성로244번길,화서동,743,화서위브하늘채,2009,15,84.9628,2020,1,16,470000000
41115,수성로244번길,화서동,743,화서위브하늘채,2009,9,118.736,2020,1,16,570000000
41115,덕영대로697번길,화서동,650,화서5주공,1997,3,49.99,2020,1,16,250000000
41115,화산로,화서동,706,꽃뫼버들마을진흥,2002,13,59.96,2020,1,16,345000000
41115,일월로18번길,화서동,730,꽃뫼마을코오롱,2002,1,84.729,2020,1,16,398000000
41115,화산로,화서동,684-2,꽃뫼마을신동아,1999,8,59.76,2020,1,17,320000000
41115,수성로258번길,화서동,769,화서한신더휴,2014,13,69.51,2020,1,17,363000000
41115,화양로50번길,화서동,250-4,화서역블루밍푸른숲,2009,7,122.111,2020,1,17,540000000
41115,화양로50번길,화서동,250-4,화서역블루밍푸른숲,2009,1,84.942,2020,1,17,355000000
41115,화양로50번길,화서동,250-4,화서역블루밍푸른숲,2009,12,84.114,2020,1,17,425000000
41115,화양로50번길,화서동,250-4,화서역블루밍푸른숲,2009,4,59.414,2020,1,17,395000000
41115,정자천로32번길,화서동,709,꽃뫼버들마을금강,2002,3,84.965,2020,1,17,380000000
41115,정자천로32번길,화서동,709,꽃뫼버들마을금강,2002,2,84.965,2020,1,17,375000000
41115,정자천로32번길,화서동,709,꽃뫼버들마을금강,2002,14,84.965,2020,1,17,400000000
41115,덕영대로697번길,화서동,650,화서4단지주공,1997,9,59.57,2020,1,17,400000000
41115,덕영대로697번길,화서동,650,화서4단지주공,1997,9,49.99,2020,1,17,310000000
41115,덕영대로697번길,화서동,646,화서3단지주공,1997,2,84.9,2020,1,17,474000000
41115,덕영대로697번길,화서동,646,화서3단지주공,1997,4,84.79,2020,1,17,510000000
41115,덕영대로757번길,화서동,220-3,영광,1993,10,83.4,2020,1,17,230000000
41115,수성로157번길,화서동,674-1,꽃뫼마을풍림,1999,6,59.96,2020,1,17,305000000
41115,일월로18번길,화서동,730,꽃뫼마을코오롱,2002,12,84.729,2020,1,17,416000000
41115,화산로,화서동,684-2,꽃뫼마을신동아,1999,14,59.76,2020,1,18,290000000
41115,화양로50번길,화서동,250-4,화서역블루밍푸른숲,2009,7,84.114,2020,1,18,410000000
41115,화양로50번길,화서동,250-4,화서역블루밍푸른숲,2009,13,84.942,2020,1,18,437000000
41115,화양로50번길,화서동,250-4,화서역블루밍푸른숲,2009,2,84.942,2020,1,18,460000000
41115,화양로50번길,화서동,250-4,화서역블루밍푸른숲,2009,11,59.414,2020,1,18,345000000
41115,화양로50번길,화서동,250-4,화서역블루밍푸른숲,2009,5,122.111,2020,1,18,520000000
41115,화양로50번길,화서동,250-4,화서역블루밍푸른숲,2009,12,59.414,2020,1,18,420000000
41115,화양로50번길,화서동,250-4,화서역블루밍푸른숲,2009,11,59.414,2020,1,18,350000000
41115,화양로50번길,화서동,250-4,화서역블루밍푸른숲,2009,9,59.414,2020,1,18,365000000
41115,화양로50번길,화서동,250-4,화서역블루밍푸른숲,2009,4,59.414,2020,1,18,365000000
41115,화양로50번길,화서동,250-4,화서역블루밍푸른숲,2009,7,59.414,2020,1,18,352000000
41115,수성로244번길,화서동,743,화서위브하늘채,2009,4,118.736,2020,1,18,600000000
41115,덕영대로697번길,화서동,650,화서5주공,1997,8,49.99,2020,1,18,330000000
41115,덕영대로697번길,화서동,650,화서5주공,1997,19,49.99,2020,1,18,324000000
41115,화양로,화서동,212-1,화서맨션가동,1980,5,64.69,2020,1,18,129000000
41115,화양로,화서동,212-1,화서맨션가동,1980,1,64.69,2020,1,18,153000000
41115,정자천로32번길,화서동,709,꽃뫼버들마을금강,2002,3,84.965,2020,1,18,410000000
41115,덕영대로697번길,화서동,650,화서4단지주공,1997,3,59.98,2020,1,18,375000000
41115,덕영대로735번길,화서동,656,한진현대아파트,1997,9,99.88,2020,1,18,445000000
41115,화산로,화서동,706,꽃뫼버들마을진흥,2002,15,59.96,2020,1,18,310000000
41115,화산로,화서동,706,꽃뫼버들마을진흥,2002,18,59.96,2020,1,18,340000000
41115,덕영대로757번길,화서동,220-3,영광,1993,8,74.58,2020,1,18,185000000
41115,덕영대로757번길,화서동,220-3,영광,1993,16,83.4,2020,1,18,230000000
41115,정자천로32번길,화서동,713,꽃뫼마을엘지,2001,3,84.938,2020,1,18,380000000
41115,정자천로32번길,화서동,713,꽃뫼마을엘지,2001,2,84.938,2020,1,18,380000000
41115,정자천로32번길,화서동,713,꽃뫼마을엘지,2001,15,84.938,2020,1,18,365000000
41115,화산로,화서동,684-2,꽃뫼마을신동아,1999,2,59.76,2020,1,18,290000000
41115,화산로,화서동,684-2,꽃뫼마을신동아,1999,21,59.76,2020,1,18,335000000
41115,장안로5번길,화서동,11-11,성원쌍떼빌,2001,7,84.48,2020,1,19,284000000
41115,화양로50번길,화서동,250-4,화서역블루밍푸른숲,2009,2,84.114,2020,1,19,400000000
41115,수성로244번길,화서동,743,화서위브하늘채,2009,14,59.9052,2020,1,19,410000000
41115,덕영대로735번길,화서동,656,한진현대아파트,1997,1,134.985,2020,1,19,420000000
41115,덕영대로757번길,화서동,220-3,영광,1993,11,83.4,2020,1,19,230000000
41115,덕영대로757번길,화서동,220-3,영광,1993,10,82.52,2020,1,20,230000000
41115,수성로258번길,화서동,769,화서한신더휴,2014,16,69.51,2020,1,20,380000000
41115,화양로50번길,화서동,250-4,화서역블루밍푸른숲,2009,10,122.111,2020,1,20,520000000
41115,화양로50번길,화서동,250-4,화서역블루밍푸른숲,2009,3,84.114,2020,1,20,430000000
41115,화양로50번길,화서동,250-4,화서역블루밍푸른숲,2009,13,84.114,2020,1,20,430000000
41115,화양로50번길,화서동,250-4,화서역블루밍푸른숲,2009,7,84.942,2020,1,20,480000000
41115,덕영대로697번길,화서동,650,화서4단지주공,1997,15,59.98,2020,1,20,450000000
41115,화산로,화서동,706,꽃뫼버들마을진흥,2002,4,59.96,2020,1,20,330000000
41115,화산로,화서동,706,꽃뫼버들마을진흥,2002,19,59.96,2020,1,20,318000000
41115,덕영대로757번길,화서동,220-3,영광,1993,5,83.4,2020,1,20,220000000
41115,덕영대로757번길,화서동,220-3,영광,1993,5,83.4,2020,1,20,227000000
41115,정자천로32번길,화서동,713,꽃뫼마을엘지,2001,9,84.938,2020,1,21,390000000
41115,화양로50번길,화서동,250-4,화서역블루밍푸른숲,2009,8,101.732,2020,1,21,470000000
41115,화양로50번길,화서동,250-4,화서역블루밍푸른숲,2009,8,84.942,2020,1,21,530000000
41115,화양로50번길,화서동,250-4,화서역블루밍푸른숲,2009,3,84.942,2020,1,21,460000000
41115,화양로50번길,화서동,250-4,화서역블루밍푸른숲,2009,2,84.942,2020,1,21,430000000
41115,화산로17번길,화서동,700,꽃뫼양지마을현대,2002,4,86.1217,2020,1,21,450000000
41115,화산로,화서동,706,꽃뫼버들마을진흥,2002,20,59.96,2020,1,21,320000000
41115,화산로,화서동,706,꽃뫼버들마을진흥,2002,4,59.96,2020,1,21,322000000
41115,덕영대로757번길,화서동,220-3,영광,1993,10,83.4,2020,1,21,228000000
41115,덕영대로757번길,화서동,220-3,영광,1993,5,83.4,2020,1,22,250000000
41115,화양로67번길,화서동,761,수원화서역동문굿모닝힐,2010,28,84.996,2020,1,22,610000000
41115,화양로50번길,화서동,250-4,화서역블루밍푸른숲,2009,17,84.942,2020,1,22,540000000
41115,화양로50번길,화서동,250-4,화서역블루밍푸른숲,2009,11,59.414,2020,1,22,360000000
41115,수성로244번길,화서동,743,화서위브하늘채,2009,7,116.8106,2020,1,22,595000000
41115,덕영대로697번길,화서동,650,화서5주공,1997,15,49.99,2020,1,22,350000000
41115,덕영대로697번길,화서동,650,화서5주공,1997,5,49.99,2020,1,22,305000000
41115,덕영대로697번길,화서동,650,화서4단지주공,1997,8,49.99,2020,1,22,295000000
41115,덕영대로697번길,화서동,650,화서4단지주공,1997,10,49.99,2020,1,22,350000000
41115,화산로,화서동,706,꽃뫼버들마을진흥,2002,17,59.96,2020,1,22,337500000
41115,화산로,화서동,684-2,꽃뫼마을신동아,1999,12,59.76,2020,1,23,334000000
41115,화양로67번길,화서동,761,수원화서역동문굿모닝힐,2010,19,84.739,2020,1,23,570000000
41115,화양로50번길,화서동,250-4,화서역블루밍푸른숲,2009,11,84.114,2020,1,23,500000000
41115,화양로,화서동,212-5,화서맨션나동,1980,3,71.6,2020,1,23,170000000
41115,덕영대로697번길,화서동,650,화서4단지주공,1997,3,59.98,2020,1,23,330000000
41115,덕영대로735번길,화서동,656,한진현대아파트,1997,14,134.985,2020,1,23,458000000
41115,덕영대로757번길,화서동,220-3,영광,1993,19,83.4,2020,1,23,230000000
41115,팔달로165번길,화서동,11-41,벽산아파트,1991,8,63.78,2020,1,23,160000000
41115,수성로157번길,화서동,674-1,꽃뫼마을풍림,1999,13,59.96,2020,1,23,330000000
41115,수성로157번길,화서동,674-1,꽃뫼마을풍림,1999,11,59.96,2020,1,23,310000000
41115,정자천로32번길,화서동,713,꽃뫼마을엘지,2001,2,84.938,2020,1,23,370000000
41115,화산로,화서동,684-2,꽃뫼마을신동아,1999,23,59.76,2020,1,23,290000000
41115,덕영대로757번길,화서동,220-3,영광,1993,11,83.4,2020,1,24,245000000
41115,덕영대로757번길,화서동,220-3,영광,1993,17,83.4,2020,1,27,230000000
41115,화양로50번길,화서동,250-4,화서역블루밍푸른숲,2009,2,84.114,2020,1,27,450000000
41115,덕영대로757번길,화서동,220-3,영광,1993,3,83.4,2020,1,27,230000000
41115,정자천로32번길,화서동,713,꽃뫼마을엘지,2001,2,84.938,2020,1,28,350000000
41115,화양로50번길,화서동,250-4,화서역블루밍푸른숲,2009,1,84.942,2020,1,28,420000000
41115,화양로50번길,화서동,250-4,화서역블루밍푸른숲,2009,2,84.114,2020,1,28,450000000
41115,화양로50번길,화서동,250-4,화서역블루밍푸른숲,2009,5,84.942,2020,1,28,520000000
41115,덕영대로697번길,화서동,650,화서4단지주공,1997,15,59.98,2020,1,28,459000000
41115,수성로157번길,화서동,674-1,꽃뫼마을풍림,1999,6,59.96,2020,1,28,293000000
41115,팔달로165번길,화서동,11-41,벽산아파트,1991,5,63.78,2020,1,29,170000000
41115,화양로,화서동,212-5,화서맨션나동,1980,1,71.6,2020,1,29,170000000
41115,덕영대로777번길,화서동,151-7,성원,1983,1,47.9,2020,1,29,92000000
41115,덕영대로697번길,화서동,650,화서5주공,1997,14,49.99,2020,1,29,378000000
41115,덕영대로697번길,화서동,650,화서5주공,1997,17,49.99,2020,1,29,350000000
41115,화산로,화서동,684-2,꽃뫼마을신동아,1999,1,59.76,2020,1,30,250000000
41115,수성로258번길,화서동,769,화서한신더휴,2014,18,69.51,2020,1,30,380000000
41115,화양로50번길,화서동,250-4,화서역블루밍푸른숲,2009,2,84.114,2020,1,30,450000000
41115,화양로,화서동,212-5,화서맨션나동,1980,4,71.6,2020,1,30,170000000
41115,화산로,화서동,706,꽃뫼버들마을진흥,2002,5,59.96,2020,1,30,357000000
41115,정자천로32번길,화서동,713,꽃뫼마을엘지,2001,1,84.938,2020,1,31,340000000
41115,화양로50번길,화서동,250-4,화서역블루밍푸른숲,2009,4,59.414,2020,1,31,325000000
41115,팔달로165번길,화서동,11-41,벽산아파트,1991,9,84.7,2020,1,31,208000000
41115,화산로,화서동,706,꽃뫼버들마을진흥,2002,8,59.96,2020,1,31,343000000
41115,덕영대로735번길,화서동,656,한진현대아파트,1997,17,116.77,2020,1,31,500000000
41115,덕영대로697번길,화서동,650,화서4단지주공,1997,3,59.98,2020,1,31,285000000
41115,덕영대로697번길,화서동,650,화서5주공,1997,7,49.99,2020,1,31,350000000
41115,세지로314번길,지동,138-24,삼호,1995,7,59.9,2020,1,17,180000000
41115,세지로314번길,지동,138-24,삼호,1995,5,49.34,2020,1,20,140000000
41115,창룡대로,우만동,300,우만주공4단지,1992,3,36.16,2020,1,2,149000000
41115,중부대로223번길,우만동,28,우만주공2단지,1989,11,66.56,2020,1,3,565000000
41115,아주로,우만동,76-7,우만동삼성래미안,1995,5,84.75,2020,1,4,302000000
41115,권광로364번길,우만동,129-1,현대,1985,3,126.45,2020,1,7,840000000
41115,중부대로183번길,우만동,606,동수원신도브래뉴,2007,11,84.8595,2020,1,7,315000000
41115,중부대로223번길,우만동,28,우만주공2단지,1989,8,49.94,2020,1,8,440000000
41115,창룡대로,우만동,300,우만주공4단지,1992,10,36.16,2020,1,9,148000000
41115,중부대로223번길,우만동,98,선경,1995,17,42.24,2020,1,10,170000000
41115,권광로,우만동,600,월드메르디앙,2004,7,84.237,2020,1,10,555000000
41115,창룡대로,우만동,300,우만주공4단지,1992,11,41.3,2020,1,11,170000000
41115,중부대로239번길,우만동,85-3,우만R타워,2012,13,18.42,2020,1,11,108000000
41115,창룡대로,우만동,300,우만주공4단지,1992,1,41.3,2020,1,11,168000000
41115,창룡대로,우만동,300,우만주공4단지,1992,2,49.94,2020,1,11,225000000
41115,창룡대로,우만동,300,우만주공4단지,1992,5,49.94,2020,1,13,229000000
41115,아주로47번길,우만동,58-1,금성,1985,3,81.0,2020,1,13,200000000
41115,권광로,우만동,600,월드메르디앙,2004,17,189.959,2020,1,13,600000000
41115,권광로,우만동,600,월드메르디앙,2004,16,76.899,2020,1,13,430000000
41115,창룡대로,우만동,300,우만주공4단지,1992,15,36.34,2020,1,13,140000000
41115,창룡대로,우만동,300,우만주공4단지,1992,2,41.3,2020,1,14,170000000
41115,중부대로183번길,우만동,606,동수원신도브래뉴,2007,9,84.8595,2020,1,14,325000000
41115,창룡대로,우만동,300,우만주공4단지,1992,13,41.3,2020,1,14,167000000
41115,중부대로223번길,우만동,28,우만주공2단지,1989,1,45.9,2020,1,15,345000000
41115,중부대로183번길,우만동,606,동수원신도브래뉴,2007,3,84.8595,2020,1,15,320000000
41115,권광로,우만동,600,월드메르디앙,2004,8,76.899,2020,1,15,480000000
41115,권광로,우만동,600,월드메르디앙,2004,17,84.237,2020,1,15,500000000
41115,권광로364번길,우만동,129-1,현대,1985,4,84.91,2020,1,15,687000000
41115,경수대로680번길,우만동,494,삼익세라믹,1989,3,57.3,2020,1,15,172000000
41115,중부대로223번길,우만동,28,우만주공2단지,1989,8,58.01,2020,1,16,545000000
41115,중부대로183번길,우만동,606,동수원신도브래뉴,2007,9,84.7153,2020,1,16,330000000
41115,팔달문로,우만동,533-1,동도센트리움,2007,11,84.918,2020,1,16,430000000
41115,권광로,우만동,600,월드메르디앙,2004,23,84.237,2020,1,16,550000000
41115,권광로,우만동,600,월드메르디앙,2004,7,101.256,2020,1,16,599000000
41115,권광로,우만동,600,월드메르디앙,2004,6,76.899,2020,1,16,500000000
41115,창룡대로,우만동,300,우만주공4단지,1992,3,49.94,2020,1,16,230000000
41115,아주로,우만동,76-7,우만동삼성래미안,1995,6,59.4,2020,1,16,230000000
41115,중부대로223번길,우만동,28,우만주공2단지,1989,15,61.52,2020,1,17,547000000
41115,권광로,우만동,600,월드메르디앙,2004,2,84.237,2020,1,17,460000000
41115,중부대로,우만동,138,신성미소지움,2002,5,84.6555,2020,1,17,318000000
41115,세지로,우만동,496,풍림,1987,2,39.6,2020,1,17,277000000
41115,창룡대로,우만동,300,우만주공4단지,1992,14,36.16,2020,1,17,150000000
41115,창룡대로,우만동,300,우만주공4단지,1992,1,36.16,2020,1,17,155000000
41115,월드컵로321번길,우만동,517,신미주,1989,1,61.38,2020,1,17,184000000
41115,중부대로223번길,우만동,28,우만주공2단지,1989,7,49.94,2020,1,17,448000000
41115,중부대로223번길,우만동,28,우만주공2단지,1989,11,49.94,2020,1,18,434000000
41115,중부대로183번길,우만동,606,동수원신도브래뉴,2007,4,84.8595,2020,1,18,320000000
41115,중부대로183번길,우만동,606,동수원신도브래뉴,2007,6,84.8595,2020,1,18,320000000
41115,중부대로183번길,우만동,606,동수원신도브래뉴,2007,1,84.8595,2020,1,18,298000000
41115,중부대로223번길,우만동,98,선경,1995,13,84.925,2020,1,18,310000000
41115,중부대로223번길,우만동,98,선경,1995,10,84.925,2020,1,18,287000000
41115,중부대로223번길,우만동,98,선경,1995,17,59.335,2020,1,18,229000000
41115,중부대로223번길,우만동,28,우만주공2단지,1989,11,45.9,2020,1,20,427000000
41115,팔달문로,우만동,533-1,동도센트리움,2007,5,84.861,2020,1,20,430000000
41115,권광로364번길,우만동,129-1,현대,1985,2,73.53,2020,1,20,660000000
41115,중부대로223번길,우만동,98,선경,1995,3,59.335,2020,1,21,224000000
41115,권광로,우만동,600,월드메르디앙,2004,27,84.552,2020,1,21,545000000
41115,중부대로,우만동,138,신성미소지움,2002,5,118.5575,2020,1,21,360000000
41115,권광로,우만동,600,월드메르디앙,2004,17,76.899,2020,1,22,535000000
41115,중부대로223번길,우만동,98,선경,1995,11,42.24,2020,1,23,177000000
41115,권광로,우만동,600,월드메르디앙,2004,25,84.237,2020,1,23,595000000
41115,중부대로,우만동,138,신성미소지움,2002,1,84.6555,2020,1,23,295000000
41115,중부대로,우만동,138,신성미소지움,2002,1,84.6555,2020,1,23,308000000
41115,권광로364번길,우만동,129-1,현대,1985,2,126.45,2020,1,23,890000000
41115,중부대로223번길,우만동,28,우만주공1단지,1988,3,47.25,2020,1,23,505000000
41115,권광로364번길,우만동,129-1,현대,1985,5,126.45,2020,1,28,895000000
41115,중부대로223번길,우만동,98,선경,1995,14,84.925,2020,1,29,290000000
41115,권광로367번길,우만동,607,수원광교양우내안애애플아파트,2013,7,13.3,2020,1,29,89000000
41115,창룡대로,우만동,300,우만주공4단지,1992,15,36.16,2020,1,30,150000000
41115,아주로,우만동,76-7,우만동삼성래미안,1995,8,59.4,2020,1,31,232000000
41115,중부대로223번길,우만동,28,우만주공1단지,1988,5,47.25,2020,1,31,488000000
41115,권광로276번길,인계동,371-1,삼성,1996,15,59.88,2020,1,2,237500000
41115,중부대로,인계동,1170,인계한양수자인,2019,4,74.9874,2020,1,2,410000000
41115,권광로,인계동,384,래미안노블클래스1단지,2009,17,84.99,2020,1,2,570000000
41115,장다리로306번길,인계동,319-6,신반포수원(한신),1980,2,60.46,2020,1,2,220000000
41115,권광로276번길,인계동,371-1,삼성,1996,9,59.88,2020,1,2,240000000
41115,권광로276번길,인계동,371-1,삼성,1996,19,59.88,2020,1,2,244000000
41115,권광로317번길,인계동,159,선경3,1996,14,59.32,2020,1,3,237000000
41115,중부대로170번길,인계동,1169,수원인계푸르지오,2012,13,84.98,2020,1,3,385000000
41115,권광로,인계동,384,래미안노블클래스1단지,2009,6,59.99,2020,1,3,430000000
41115,장다리로306번길,인계동,319-6,신반포수원(한신),1980,3,42.08,2020,1,3,180000000
41115,장다리로306번길,인계동,319-6,신반포수원(한신),1980,5,82.71,2020,1,3,220000000
41115,장다리로306번길,인계동,319-6,신반포수원(한신),1980,5,52.68,2020,1,3,170000000
41115,권광로317번길,인계동,159,선경3,1996,11,59.32,2020,1,3,199000000
